,SHRIRAMFIN.NS,BAJAJHLDNG.NS,CHOLAFIN.NS,BAJAJFINSV.NS,BAJFINANCE.NS,INDUSINDBK.NS,HINDALCO.NS,COALINDIA.NS,HDFCBANK.NS,SUNPHARMA.NS,ZOMATO.NS,AXISBANK.NS,JSWSTEEL.NS,ICICIGI.NS,NAUKRI.NS,NESTLEIND.NS,RELIANCE.NS,INDIGO.NS,BHARTIARTL.NS,ICICIBANK.NS,WIPRO.NS,POWERGRID.NS,TITAN.NS,ATGL.NS,SHREECEM.NS,ADANIPORTS.NS,SBILIFE.NS,DRREDDY.NS,TATACONSUM.NS,INFY.NS,BRITANNIA.NS,ZYDUSLIFE.NS,ADANIENT.NS,HAL.NS,ADANIENSOL.NS,LODHA.NS,TCS.NS,JINDALSTEL.NS,ITC.NS,TATASTEEL.NS,HINDUNILVR.NS,HDFCLIFE.NS,BANKBARODA.NS,PFC.NS,DMART.NS,SBIN.NS,GODREJCP.NS,UNITDSPR.NS,UNIONBANK.NS,KOTAKBANK.NS,ADANIPOWER.NS,BOSCHLTD.NS,HCLTECH.NS,MARUTI.NS,AMBUJACEM.NS,NTPC.NS,LT.NS,ASIANPAINT.NS,RECLTD.NS,APOLLOHOSP.NS,PIDILITIND.NS,ICICIPRULI.NS,TORNTPHARM.NS,PNB.NS,BEL.NS,TECHM.NS,LICI.NS,CIPLA.NS,NHPC.NS,JIOFIN.NS,TATAMOTORS.NS,DABUR.NS,ONGC.NS,IRFC.NS,DIVISLAB.NS,GAIL.NS,LTIM.NS,IRCTC.NS,ADANIGREEN.NS,VEDL.NS,EICHERMOT.NS,CANBK.NS,IOC.NS,GRASIM.NS,TVSMOTOR.NS,HEROMOTOCO.NS,MOTHERSON.NS,DLF.NS,BPCL.NS,JSWENERGY.NS,BAJAJ-AUTO.NS,M&M.NS,TRENT.NS,TATAPOWER.NS,ABB.NS,SIEMENS.NS,BHEL.NS,ULTRACEMCO.NS,HAVELLS.NS,VBL.NS
SHRIRAMFIN.NS,,0.6655856734691793,0.7686505574738919,0.6467472975241046,0.23222993778392936,-0.5271467062270173,0.6443681504363162,0.5475233010947335,0.7362505922084847,0.8746643849057649,0.8520197083403518,0.5046516467191308,0.7985222738146445,0.900259211157471,0.7917019814541786,-0.35447445721699566,-0.44204794727910923,0.7700809852408695,0.7782923888833697,0.7789333502430652,0.5199764967678411,0.7641961810228493,-0.09982861272546178,-0.6034640194438643,-0.31242630937346344,0.5168206274347238,0.7753390312264301,0.5973113240045483,-0.31504735984162113,0.7882261718777788,0.772681340820982,0.6477700233721696,-0.31773026207663746,0.5723043494367854,-0.30768832061553403,-0.2709244501072143,0.676146551130721,0.41088417163501983,0.8471629406848861,-0.5222351328127357,0.8513230096585,0.794244459332192,-0.4350247388194031,0.7052209458613152,0.41673283575512343,0.3571020333327228,0.6383767460546246,0.8231742835744592,-0.740533656524506,0.44923371654368693,0.39381345051501576,0.7519373186299799,0.8155945188262868,-0.49460804428599986,-0.41334652729154386,0.7251259426758416,0.23592368704290217,0.43274216582706954,0.7225345934323275,0.8000582233346742,0.705314928079734,0.8814394475509302,0.8537863970144742,-0.7227980604078522,0.6615410733435889,0.7806390611434766,0.4343730567689221,0.7989400013606388,-0.4782484432649051,-0.28635760639836033,-0.3270803114580608,0.7210963375532206,0.592501706825585,0.48659863678387194,0.7785399358412208,0.6577491399180544,0.830700183291351,-0.6125922423970882,-0.24074320273872601,0.6601314643207323,0.5636685051583474,-0.5725581344194595,-0.3072306300559927,0.8100691179959492,0.8976143243057246,0.6339107750803707,0.8182555744835256,-0.21648117626167412,0.6397076859433835,0.7112619228698511,0.788877195784415,0.6969531344750624,0.9138744242372124,0.3933694142923905,0.5402384664416587,0.5647456290077864,-0.3699625903748454,0.7882640173991089,0.713949363188966,0.42114522492979756
BAJAJHLDNG.NS,0.6655856734691793,,0.38021947074795304,0.6015828342221856,0.5298680741742291,-0.8140878392739669,0.2986942380828635,-0.5703376182187793,0.8492944635521815,0.8067781669749714,0.7964269905610826,-0.5135819188017238,0.6860956787452817,0.6412753950854175,0.873317295341069,-0.669873613930105,-0.7862399566348568,0.5881983822326355,0.8668602170757053,0.8600399916435453,0.9101907665598579,0.4578649315698361,-0.34104725187758644,-0.8945024348254287,0.26233708483488266,-0.6072889893351346,0.24423034467233187,0.42812590996425237,-0.5730829218625825,0.8805468295324161,0.2115207406956505,-0.3960342348816076,-0.7569310607186723,-0.4669589048345662,-0.7305790843197288,-0.3835819585277517,0.5772023804086585,-0.5563108599087356,0.5812750363966726,-0.8461648008470092,0.3794491681953041,0.4986659421919063,-0.8194942962342192,-0.3330420398046325,-0.685577137327705,-0.43116238463353024,-0.5232422052467156,0.8751472732568832,-0.8775947276345171,0.6362055783987626,-0.7030932393907738,0.5464805943020457,0.8491705226791115,-0.41888247868759093,-0.7829943786071134,0.18721166704178585,-0.20045202179853266,-0.5243659875574633,-0.32643507034075286,0.8190816413023987,0.25322599918785527,0.609182631021717,0.86558240706415,-0.9225762726570401,0.6287718985416193,0.9323607964637912,-0.62110906116449,0.39304616100515044,-0.8276452598324412,-0.7527432141538972,-0.717446122514376,-0.35823796833050914,-0.3709523144620719,-0.6111235305422604,0.9172497619548359,-0.41877962469171603,0.834855679310722,-0.9192097742221348,-0.7218250734096427,0.6317685427827867,0.7241120672574217,-0.8869706405945526,-0.7248598511256095,0.513885254077704,0.6376910779275801,-0.47086636527646514,0.5222456324273725,-0.556892407920947,-0.31351949422331404,0.39300313039652524,0.2557025459571524,0.8343844317065845,0.7923751006609973,-0.5138111786384651,-0.4827069545865282,0.4635151619460943,-0.7859508829105446,0.7597787772032026,-0.3085028328182642,-0.34559494703709237
CHOLAFIN.NS,0.7686505574738919,0.38021947074795304,,0.6099393699159685,0.41752085936817124,0.20813472556484416,0.7747649145515862,0.5812476770527095,0.4399910204427986,0.5972965992465289,0.5736785685785988,0.5779993129549592,0.6790413625609538,0.7426290262880488,0.5122722265155759,0.28207813913294516,0.3750765722571309,0.8401638646278359,0.6351131872371055,0.530726201255077,0.20312704888866545,0.6499403671303534,-0.16374057697973793,-0.2706585998386961,0.2561175824639736,0.5379805090697014,0.6949900213606448,0.5703396962025379,0.3959625757247566,0.5761693645099598,0.8191131878690583,0.7028981054148653,0.22114508361037305,0.6181076006107195,0.2964851000612189,0.345099395763447,0.44159671785726257,0.619144639116592,0.7076735786991979,0.2535359555373264,0.7978124229136984,0.7524244426212077,-0.23951816208034318,0.6026200461134593,0.6275512910476093,0.312769066303908,0.64911506394927,0.5785460977700299,-0.5310571753494505,0.43212440330412205,0.6063993476826841,0.6797437994996919,0.45646022744131415,0.4428982637203741,0.4356212196821387,0.73593932197012,-0.07967169504318228,0.4644628832615537,0.5882570535746325,0.47129598020202823,0.705711121816265,0.7563659106593359,0.6530920325935392,-0.45644818174278146,0.6174827116447374,0.537760130500507,0.5147599428904491,0.6985103528394717,0.5011253444239859,-0.07847191865508257,0.45705060373196155,0.7851692217858843,0.6308253267285856,0.6276380088054497,0.4975491416740302,0.6237287908373139,0.5774248561869395,0.2664753792411062,0.26548330318224406,0.6858377949038106,0.5598799877068978,-0.27585643657616105,0.3223264395238984,0.7910765583670016,0.807359968062239,0.7136995010705273,0.8528601357304951,-0.16026766657617814,0.5316572740741539,0.6288465702103923,0.8046619901271457,0.6331580450427018,0.730739126935932,0.46772220341034104,0.5996592220556276,0.5757332396780065,0.5219684127240795,0.6873182247328914,0.8139626180102398,0.3710309060419811
BAJAJFINSV.NS,0.6467472975241046,0.6015828342221856,0.6099393699159685,,0.6952447963413565,-0.35997118314952214,0.38619097624023074,-0.1392380662685653,0.38310431045227056,0.650369807559241,0.48132119450568955,-0.1669681889727986,0.6071996988683152,0.6829840479113582,0.4875567848612833,-0.2790991888814393,-0.4209975136572641,0.5285439877595366,0.6569908465810956,0.48718182660803366,0.4023922134974529,0.27281297946205213,0.3527383789092691,-0.5372842943274279,-0.26526284047698717,-0.17863393188904028,0.5890400195909311,0.6299667645744675,-0.3371650701779085,0.6246341838353395,0.4378858999742339,-0.3420617908216762,-0.28819165184325135,-0.2475522288468074,-0.25965964615957543,-0.3901485186008825,0.664764936385771,-0.21040635721328327,0.5494828986857051,-0.4755045405240265,0.5402532415924151,0.5587466196177977,-0.6730633319386661,0.2135960740181944,-0.37101928195653155,-0.3967518182086006,-0.19392201399032055,0.5534803950615972,-0.5838820594679999,0.6398056794895126,-0.3038330546949927,0.3902747000634885,0.46527077082056,0.27123617722453863,-0.4347188140015173,0.3569213957286443,-0.30991711002403244,0.14080072194970855,0.2682169914687395,0.5020398987622189,0.26380172575401917,0.5187430299609552,0.6565355577384969,-0.5765261292428299,0.23931902607317745,0.4967816742562833,-0.34484622266509457,0.5322502955550359,-0.4642640144380191,-0.4825398732553501,-0.3591876221475664,0.3606683010977762,0.3761739857580175,-0.44299043973602475,0.5354331231168061,0.21635162619524584,0.5754047135084018,-0.43451103233578414,-0.14636136979431147,0.33381829234457794,0.37069159118299355,-0.5212701469737073,-0.30979601271446494,0.36754882911660436,0.6350877853388781,0.15879393070231862,0.3229492074061978,-0.24721435700076283,0.3589647482694257,0.1901916966388002,0.6120776797469079,0.3967715754918055,0.5535484642333772,-0.21012461418110412,-0.07887350853163401,0.12150122278781275,-0.36999427454305267,0.4427823006635634,0.287937434110892,-0.26574679090408726
BAJFINANCE.NS,0.23222993778392936,0.5298680741742291,0.41752085936817124,0.6952447963413565,,-0.4859430086197045,-0.3547217126557453,-0.42848037306180764,0.31785258657429444,0.2486818256501223,0.13104789632796676,-0.5638461656956268,0.42813712958660355,0.16219072961197883,0.31754282762306096,-0.45502464491976347,-0.450899989838116,0.3719597026786743,0.5038951696836134,0.3260106035909162,0.4760003267650614,-0.3160142281356413,-0.4353028706068138,-0.5188488167973746,0.5181643081698725,-0.5111339155085735,-0.10823750388030727,0.18953385039623757,-0.3069800248059831,0.3277413738772217,-0.27232052901606574,-0.2545191761308603,-0.5194565234291592,-0.18966465580836225,-0.49677642054105253,-0.28773806144778447,0.24246600454141476,-0.2142648529871691,-0.12356515247998506,-0.6260107039084981,0.11740087457011988,0.1788694551807079,-0.6067215466328891,-0.314705150865867,-0.3666254129016559,-0.4668471928736564,-0.32390520659012273,0.27962673323381443,-0.41335394003987036,0.7409430182036891,-0.3684600503597293,-0.33590608568970437,0.3165611827734748,0.4322489329477638,-0.4746727858579145,-0.42727002726036273,-0.5741937482339664,-0.5143403437966025,-0.3967168053283659,0.25138612739290483,-0.42023124206484896,0.09926878322566093,0.29058302055453833,-0.43521083661112486,0.07619519019735684,0.31674427250000414,-0.5119706476549946,-0.06235287866495934,-0.40823367051503506,-0.7046754775250134,-0.4545820230678627,-0.17516205363156026,-0.294086844380211,-0.3438182312017092,0.3954041103105053,-0.39650786137805116,0.23694823503484513,-0.49154511923169003,-0.544902803225725,0.29030582076057165,0.46048131406271214,-0.4969752491732807,-0.48633746707833214,0.25040453259963125,0.26597100025336945,-0.44581015804762253,-0.21613009253025056,-0.5287898119633696,-0.43388374143295566,-0.376195983992163,-0.2713416568184098,0.38104980236570657,0.1786812297296232,-0.6514394273751213,-0.3419146073392208,-0.2290220917048215,-0.4745937879209778,0.35629826152260896,-0.22460152373158226,-0.43083442939477473
INDUSINDBK.NS,-0.5271467062270173,-0.8140878392739669,0.20813472556484416,-0.35997118314952214,-0.4859430086197045,,0.46988009229848926,0.819244026255465,-0.8088121696684357,-0.7425083156689692,-0.7276791138863384,0.6360088154108873,-0.6543539161110719,-0.3706265132802856,-0.8256789360288721,0.920475777765444,0.9048908172761005,-0.3574461566097548,-0.7728476581637316,-0.8050859794529073,-0.8616788304399801,0.37768990935810814,0.534819360438904,0.8987296735443534,-0.32848019451269844,0.8163716582227426,0.3407759190999766,-0.16508059256636842,0.8687507429253128,-0.687278701017731,0.5019173461636919,0.510946721441188,0.9226822307569651,0.39851275768317324,0.9074870150443762,0.0631262160430059,-0.2933408555603958,0.5122259920572401,-0.39793618086588395,0.8290179232924827,0.31462745128698183,-0.35248152006418115,0.6784618343571223,0.3647746168652953,0.8052687177610472,0.40260828149390776,0.711532728805116,-0.7640237620610493,0.7615809903908941,-0.46732014762747764,0.7566301216824127,-0.6383280146868568,-0.8113466238950948,0.5793271890444907,0.816693462956917,0.6323858101625284,0.19072830375676503,0.8563776179492244,0.4533207427690127,-0.7982757739993273,0.4964353406797236,-0.4603473742243578,-0.664206590067113,0.8472563042509558,-0.382224298048227,-0.8297857314807834,0.70113417423481,0.1845892613689915,0.7602659130724005,0.7966726986306856,0.8741909252005616,0.506526481655205,0.6004214648305493,0.5515179469705548,-0.8954573342068977,0.667553967524065,-0.695772149431563,0.8641232706523857,0.9445088251443791,-0.542601728567045,-0.5658691163907467,0.8147321007871856,0.9119285185289895,-0.3415140436656789,-0.34727107107741634,0.6674445319218621,0.3002965417450249,0.6487340493166229,0.65660515478891,0.5040212908744524,0.40521901768297175,-0.6877505019216648,-0.7129072962921628,0.7514187932219802,0.6062718816119773,-0.37308359167745814,0.7730509065925367,-0.5080170477482994,0.4585576587625426,0.3071286883271072
HINDALCO.NS,0.6443681504363162,0.2986942380828635,0.7747649145515862,0.38619097624023074,-0.3547217126557453,0.46988009229848926,,0.6701410877257868,0.569536410724762,0.44192501258468664,0.5605057922753686,0.702459942124248,0.72942021479556,0.5427441511766422,0.515735967332476,0.4407185726745978,0.463822695892791,0.7369849796680238,0.5173700465714811,0.5910031026091995,-0.4718833993662318,0.743763063218899,-0.3654266303207103,-0.2249025928807274,-0.12555780395245852,0.6041237716009571,0.5696551662453239,0.42764564262107935,0.5246725076666271,0.4879415784109414,0.6966448614088497,0.4954370980627878,0.42991170632789155,0.7481706565576014,0.46666891250603393,0.39544440888840326,0.3701810356936989,0.7909883640650599,0.5997809564995494,0.5065038579337839,0.6264389412373643,0.4958069569047801,0.104415671183172,0.6665037768306208,0.75793944574116,0.6278247659944141,0.6956063223272947,0.5651919844837588,-0.42969971018476716,0.12874796309610725,0.6178051324704041,0.7414455412827852,0.4190820319361155,0.5935473733266838,0.4790430827791893,0.7430986394662953,0.15969901033606196,0.7107465094538957,0.6213727877466886,0.43842429427130253,0.7615248387947039,0.6086038719765474,0.5479621815401494,-0.38895298479805945,0.7182365410431819,0.5422061389340658,0.4631103200762421,0.5356916139227419,0.4982410702958971,0.40565866700663566,0.5610723395794778,0.6607133099186697,0.531806072705974,0.4838395032710357,0.5106435761901758,0.7239460021260762,0.5129944641543389,0.4235905374755315,0.5667734471081474,0.8153909647585678,0.4902561661253918,0.24669581750454073,0.5286675303632786,0.7693977141932841,0.6050067170175715,0.7592046593613689,0.8106824282936376,0.12111533874204428,0.6229416795014947,0.7496845021442746,0.753728921627834,0.6473623105560007,0.6620028961254574,0.7323176234085818,0.8226496684783348,0.8200768415271911,0.5333352467921199,0.5875709797551174,0.8235902647380151,0.5669225289899973
COALINDIA.NS,0.5475233010947335,-0.5703376182187793,0.5812476770527095,-0.1392380662685653,-0.42848037306180764,0.819244026255465,0.6701410877257868,,-0.43846728426209736,-0.5054734738653573,-0.3783879382664011,0.7856912274426378,-0.22273809907151582,0.56566974094778,-0.4790356346724643,0.7958757453074732,0.9004136024725315,0.35041842330252376,-0.3827104158591756,-0.4188301053014008,-0.6966220990209435,0.7419789140176927,0.286212973388926,0.6951276575791409,-0.35355812840375955,0.9431582333483006,0.7453461303944909,0.46784387968002106,0.820233418995715,-0.43506646246235187,0.8120500301857312,0.8045320351816174,0.8055007627704278,0.5974220646916503,0.8200091339715778,0.26579452766041867,0.37220028340773614,0.5957491291960834,0.6637897024054411,0.7391726531989614,0.763511572246131,0.5959379356909853,0.49094359708825064,0.676616688873408,0.9118139565746313,0.5128788915358862,0.9050761689598543,-0.4271607139110695,0.5047454051452103,-0.25424101765695795,0.854326242290594,0.5992787201292449,-0.6858447133001602,0.6811849539168604,0.8966278917444133,0.8869994387095921,0.32763457925074074,0.9136993253245282,0.7346049328283374,-0.5605179888631685,0.8021282469543978,0.6889560703154285,-0.3299332782282606,0.6648347035752549,0.3269111628134885,-0.5345211765746332,0.87593090376141,0.7095148124169163,0.8841831041251809,0.6622267267867089,0.8983925058819999,0.8061746992066837,0.8573759366847147,0.7617463859946849,-0.5883997735002247,0.8842176171132077,-0.42339301996615686,0.8197774374985622,0.8490022042008697,0.24180404381711396,-0.18035808826778257,0.6924286737675424,0.8814593738006561,0.5830199627241677,0.5122181986972117,0.8705015129065373,0.7605612792746324,0.5797954784308246,0.8821330269199447,0.8402842924128398,0.7847710255378733,-0.2666534280080197,0.4087847596676633,0.7809260418666443,0.7248032368329888,0.5664595581201332,0.8696366740884629,0.1936022004204422,0.7467470145944703,0.5361990912824453
HDFCBANK.NS,0.7362505922084847,0.8492944635521815,0.4399910204427986,0.38310431045227056,0.31785258657429444,-0.8088121696684357,0.569536410724762,-0.43846728426209736,,0.7418777240214627,0.8364297055431021,0.2598593032111145,0.8117380725329387,0.5561048848158927,0.9105465328093157,-0.658172295515087,-0.6552112412978871,0.6330198336044697,0.83844373046355,0.9281245828393121,0.8006162829494645,0.5542597781868707,-0.45464683598202904,-0.7660810153803113,0.29962780359503166,-0.4449674508872468,0.30478510502228306,0.46578659612885864,-0.5819459754363167,0.8385142506153398,0.3972997561444084,-0.14480598330036018,-0.6878344569629296,0.38817825141538465,-0.6316095799136998,0.35685648714053986,0.5061592637602632,-0.3329787640437406,0.6006506338731048,-0.7790733845206224,0.44273530830726093,0.5365734064024992,-0.6469115048545799,0.42973856529597726,-0.5805911896158475,0.3425978532969896,-0.32174912002008704,0.8372833469173572,-0.8198369583724134,0.4411422758402962,-0.5432174603750145,0.629501428535226,0.8287188520003292,-0.5601229796747663,-0.5878975236320093,0.4343780829649402,0.18094564686181203,-0.49000901793453244,0.37720444314761437,0.7927530293584102,0.45869042242823016,0.6283003787034458,0.7811304832183421,-0.8151194711069818,0.6970015056762948,0.8846558102326043,-0.36083738836475754,0.48091070960767757,-0.5984514647795085,-0.6242836989977174,-0.5680542253671724,-0.1798790369272465,-0.21897085040999054,-0.27731691441394984,0.8848292536662661,-0.2225670240350861,0.7670918179537182,-0.7875958581186899,-0.6669187672327266,0.7237616951896094,0.6744459976532261,-0.7586512666076198,-0.6117681562611547,0.6221440394613598,0.6389774178448236,-0.32028253812120583,0.5999578932170739,-0.514921606103642,-0.19555913508361755,0.49421843495469553,0.42918427560407213,0.8484123968262667,0.7788566360193385,-0.4152202635324058,0.3855614583815218,0.6001154992098731,-0.5322838924076589,0.822567082960564,0.4035567032352996,0.34987105007513775
SUNPHARMA.NS,0.8746643849057649,0.8067781669749714,0.5972965992465289,0.650369807559241,0.2486818256501223,-0.7425083156689692,0.44192501258468664,-0.5054734738653573,0.7418777240214627,,0.893316991756852,-0.37087933649683946,0.6894920360001249,0.8933038420683349,0.8451330247074033,-0.6113881841101072,-0.7475826992531454,0.6650305774749122,0.8094101894806232,0.806079206739627,0.6993987825962316,0.707718981075055,-0.09234643015831723,-0.832004225715115,-0.291481818904081,-0.5544610926596443,0.6766688282502806,0.6824768982279183,-0.579963419811544,0.9292804405586146,0.5619743026337997,-0.5141212420434504,-0.6310175701154591,-0.4602073276447669,-0.6291716850845648,-0.4434674553171628,0.8356926746713722,-0.48219832801465534,0.8573728227412959,-0.7323019147502632,0.7460601367334292,0.8096392646887645,-0.6290208884986457,0.5728114515651209,-0.6350287547668256,-0.3289137773677181,-0.45713977275869255,0.8999433043911289,-0.8447265587157795,0.5108343124480486,-0.7018028355730198,0.7048661097731941,0.8944765984697394,-0.5099958456304492,-0.7574703804882901,0.5813359958340256,0.25956156411666126,-0.3806100231209133,0.5689196498764136,0.9146782534798341,0.5523741634719868,0.8728352611927843,0.9285201381579816,-0.8299046702715445,0.6434112459462029,0.861114024310657,-0.59576661613763,0.7138424056259226,-0.8112138193935863,-0.5280559572746558,-0.6645366139107443,0.44698457716952955,-0.4168898433935033,-0.6555552504933668,0.8465044848923052,0.48769912098008084,0.921048973578457,-0.826282756777049,-0.5538550067256411,0.5694435198501312,0.539112838972786,-0.7567408397277527,-0.6364646421223283,0.7693140475770135,0.8624489075229027,0.36145336332323874,0.7685431962031615,-0.361599183150643,0.435239230316551,0.6681099962523943,0.5863904783527497,0.7208113886615937,0.8976737670773499,-0.2980362573766854,-0.3783316508827642,0.5083968385955644,-0.7393801962491409,0.8360371913278488,0.5037765655942842,0.4350393248884955
