Stock A,Stock B,Correlation,Lag,Category
HDFCBANK.NS,DRREDDY.NS,0.5035920379561772,15,Positive
HDFCBANK.NS,TATACONSUM.NS,-0.6257571568539889,7,Negative
HDFCBANK.NS,INFY.NS,0.8706441130365228,19,Positive
HDFCBANK.NS,BRITANNIA.NS,0.4601383854766349,-20,No Correlation
HDFCBANK.NS,ZYDUSLIFE.NS,0.1628400387015475,-20,No Correlation
HDFCBANK.NS,ADANIENT.NS,-0.753484412163908,20,Negative
HDFCBANK.NS,HAL.NS,0.5059421319961727,-20,Positive
HDFCBANK.NS,ADANIENSOL.NS,-0.7056136929153639,20,Negative
HDFCBANK.NS,LODHA.NS,0.40062381765128185,-1,No Correlation
HDFCBANK.NS,TCS.NS,0.572767346260265,18,Positive
HDFCBANK.NS,JINDALSTEL.NS,0.4054079091458362,-20,No Correlation
HDFCBANK.NS,ITC.NS,0.7010499883098826,-20,Positive
HDFCBANK.NS,TATASTEEL.NS,-0.7728602120970125,20,Negative
HDFCBANK.NS,HINDUNILVR.NS,0.49395386730308133,-20,No Correlation
HDFCBANK.NS,HDFCLIFE.NS,0.6052916510787907,-20,Positive
HDFCBANK.NS,BANKBARODA.NS,-0.7308475566761325,20,Negative
HDFCBANK.NS,PFC.NS,0.5248825268312385,-17,Positive
HDFCBANK.NS,DMART.NS,-0.5723416896424046,20,Negative
HDFCBANK.NS,SBIN.NS,0.46237925534944085,-20,No Correlation
HDFCBANK.NS,GODREJCP.NS,-0.31413888593219275,20,No Correlation
HDFCBANK.NS,UNITDSPR.NS,0.9003986772374842,9,Positive
HDFCBANK.NS,UNIONBANK.NS,-0.8957369580522839,20,Negative
HDFCBANK.NS,KOTAKBANK.NS,0.5153098329558329,-2,Positive
HDFCBANK.NS,ADANIPOWER.NS,-0.5014164520819943,20,Negative
HDFCBANK.NS,BOSCHLTD.NS,0.7583588406258283,-20,Positive
HDFCBANK.NS,HCLTECH.NS,0.8411092552758885,19,Positive
HDFCBANK.NS,MARUTI.NS,-0.561918768841715,20,Negative
HDFCBANK.NS,AMBUJACEM.NS,-0.6117466880927138,20,Negative
HDFCBANK.NS,NTPC.NS,0.534150845352085,-20,Positive
HDFCBANK.NS,LT.NS,0.28691977855231976,-6,No Correlation
HDFCBANK.NS,ASIANPAINT.NS,-0.5063488553754524,20,Negative
HDFCBANK.NS,RECLTD.NS,0.5005013194734304,-20,Positive
HDFCBANK.NS,APOLLOHOSP.NS,0.8647835588379819,9,Positive
HDFCBANK.NS,PIDILITIND.NS,0.59707981657212,-20,Positive
HDFCBANK.NS,ICICIPRULI.NS,0.7312333397257637,-20,Positive
HDFCBANK.NS,TORNTPHARM.NS,0.8371011558951617,12,Positive
HDFCBANK.NS,PNB.NS,-0.8786867775358371,20,Negative
HDFCBANK.NS,BEL.NS,0.7753275088819085,-4,Positive
HDFCBANK.NS,TECHM.NS,0.9258913016539057,8,Positive
HDFCBANK.NS,LICI.NS,-0.3627357435531015,20,No Correlation
HDFCBANK.NS,CIPLA.NS,0.5416663891037528,-20,Positive
HDFCBANK.NS,NHPC.NS,-0.5819591967425584,20,Negative
HDFCBANK.NS,JIOFIN.NS,-0.6945806881072447,20,Negative
HDFCBANK.NS,TATAMOTORS.NS,-0.630293085659466,20,Negative
HDFCBANK.NS,DABUR.NS,0.19505687459241172,-20,No Correlation
HDFCBANK.NS,ONGC.NS,-0.17954517608038295,3,No Correlation
HDFCBANK.NS,IRFC.NS,-0.22206983782734355,20,No Correlation
HDFCBANK.NS,DIVISLAB.NS,0.9269354261322926,-3,Positive
HDFCBANK.NS,GAIL.NS,0.3473702074723085,-20,No Correlation
HDFCBANK.NS,LTIM.NS,0.8150869746610203,7,Positive
HDFCBANK.NS,IRCTC.NS,-0.8311823161341747,20,Negative
HDFCBANK.NS,ADANIGREEN.NS,-0.7263373145729681,20,Negative
HDFCBANK.NS,VEDL.NS,0.7925990375743895,-20,Positive
HDFCBANK.NS,EICHERMOT.NS,0.7717537252100896,-20,Positive
HDFCBANK.NS,CANBK.NS,-0.8413976400138837,20,Negative
HDFCBANK.NS,IOC.NS,-0.6671598285158772,20,Negative
HDFCBANK.NS,GRASIM.NS,0.6972053481512613,-3,Positive
HDFCBANK.NS,TVSMOTOR.NS,0.6980173249060285,-20,Positive
HDFCBANK.NS,HEROMOTOCO.NS,0.30808257077359325,-20,No Correlation
HDFCBANK.NS,MOTHERSON.NS,0.6864784910865184,-20,Positive
HDFCBANK.NS,DLF.NS,-0.698383575929437,-20,Negative
HDFCBANK.NS,BPCL.NS,0.21256646403938217,-20,No Correlation
HDFCBANK.NS,JSWENERGY.NS,0.6500024484802038,-20,Positive
HDFCBANK.NS,BAJAJ-AUTO.NS,0.5188750525719293,-20,Positive
HDFCBANK.NS,M&M.NS,0.8964300519796028,0,Positive
HDFCBANK.NS,TRENT.NS,0.8432492698183405,-20,Positive
HDFCBANK.NS,TATAPOWER.NS,-0.3815683808408534,20,No Correlation
HDFCBANK.NS,ABB.NS,0.5323649982578286,-20,Positive
HDFCBANK.NS,SIEMENS.NS,0.7232783768272517,-14,Positive
HDFCBANK.NS,BHEL.NS,-0.505259431140743,20,Negative
HDFCBANK.NS,ULTRACEMCO.NS,0.8588692681265132,1,Positive
HDFCBANK.NS,HAVELLS.NS,0.5135074730538938,-20,Positive
HDFCBANK.NS,VBL.NS,0.4712524592104921,-5,No Correlation
SUNPHARMA.NS,ZOMATO.NS,0.9220506182508853,-10,Positive
SUNPHARMA.NS,AXISBANK.NS,0.4066755999570256,-20,No Correlation
SUNPHARMA.NS,JSWSTEEL.NS,0.7469927610027021,-20,Positive
SUNPHARMA.NS,ICICIGI.NS,0.9259773001571392,-16,Positive
SUNPHARMA.NS,NAUKRI.NS,0.8722064999798708,-5,Positive
SUNPHARMA.NS,NESTLEIND.NS,-0.6587652716098423,20,Negative
SUNPHARMA.NS,RELIANCE.NS,-0.7874614687631498,20,Negative
SUNPHARMA.NS,INDIGO.NS,0.7025530685362973,-20,Positive
SUNPHARMA.NS,BHARTIARTL.NS,0.8427092418809743,-9,Positive
SUNPHARMA.NS,ICICIBANK.NS,0.8532720769880688,-13,Positive
SUNPHARMA.NS,WIPRO.NS,0.7396442205293066,20,Positive
SUNPHARMA.NS,POWERGRID.NS,0.7706008199723384,-20,Positive
SUNPHARMA.NS,TITAN.NS,-0.1216364006080456,-20,No Correlation
SUNPHARMA.NS,ATGL.NS,-0.8955098885450147,20,Negative
SUNPHARMA.NS,SHREECEM.NS,-0.31115733393990275,15,No Correlation
SUNPHARMA.NS,ADANIPORTS.NS,-0.5601856165071115,20,Negative
SUNPHARMA.NS,SBILIFE.NS,0.6942583310364168,-20,Positive
SUNPHARMA.NS,DRREDDY.NS,0.7321817085572565,-17,Positive
SUNPHARMA.NS,TATACONSUM.NS,-0.6119512518975272,20,Negative
SUNPHARMA.NS,INFY.NS,0.9647074578642861,-11,Positive
SUNPHARMA.NS,BRITANNIA.NS,0.5976877935181075,-20,Positive
SUNPHARMA.NS,ZYDUSLIFE.NS,-0.5130285595841402,20,Negative
SUNPHARMA.NS,ADANIENT.NS,-0.6886342418814178,20,Negative
SUNPHARMA.NS,HAL.NS,0.42221642628283823,-20,No Correlation
SUNPHARMA.NS,ADANIENSOL.NS,-0.691128463903878,20,Negative
SUNPHARMA.NS,LODHA.NS,-0.42155251398041393,20,No Correlation
SUNPHARMA.NS,TCS.NS,0.8891967492372852,-16,Positive
SUNPHARMA.NS,JINDALSTEL.NS,-0.4184390311785675,20,No Correlation
SUNPHARMA.NS,ITC.NS,0.8959549929600316,-18,Positive
SUNPHARMA.NS,TATASTEEL.NS,-0.7582454988413609,20,Negative
SUNPHARMA.NS,HINDUNILVR.NS,0.7714510080968656,-20,Positive
SUNPHARMA.NS,HDFCLIFE.NS,0.8471802631186696,-15,Positive
SUNPHARMA.NS,BANKBARODA.NS,-0.7367939523040932,-12,Negative
SUNPHARMA.NS,PFC.NS,0.6448238903955694,-20,Positive
SUNPHARMA.NS,DMART.NS,-0.6423210588323152,20,Negative
SUNPHARMA.NS,SBIN.NS,0.3319688771959319,-20,No Correlation
SUNPHARMA.NS,GODREJCP.NS,-0.4665630906278203,20,No Correlation
SUNPHARMA.NS,UNITDSPR.NS,0.926934929361289,-6,Positive
SUNPHARMA.NS,UNIONBANK.NS,-0.8951766065994062,6,Negative
SUNPHARMA.NS,KOTAKBANK.NS,0.6846708802225221,-18,Positive
SUNPHARMA.NS,ADANIPOWER.NS,-0.7009909655190509,20,Negative
SUNPHARMA.NS,BOSCHLTD.NS,0.7623159322988731,-20,Positive
SUNPHARMA.NS,HCLTECH.NS,0.9124254143095187,5,Positive
SUNPHARMA.NS,MARUTI.NS,-0.5637167162330202,20,Negative
SUNPHARMA.NS,AMBUJACEM.NS,-0.8095683850275004,20,Negative
SUNPHARMA.NS,NTPC.NS,0.6353384226621468,-20,Positive
SUNPHARMA.NS,LT.NS,0.3499918551638108,-17,No Correlation
SUNPHARMA.NS,ASIANPAINT.NS,-0.3913049772023729,20,No Correlation
SUNPHARMA.NS,RECLTD.NS,0.6511446284584294,-20,Positive
SUNPHARMA.NS,APOLLOHOSP.NS,0.948411299893171,-1,Positive
SUNPHARMA.NS,PIDILITIND.NS,0.6303545910215816,-20,Positive
SUNPHARMA.NS,ICICIPRULI.NS,0.9041241291649096,-17,Positive
SUNPHARMA.NS,TORNTPHARM.NS,0.9588769083262055,-12,Positive
SUNPHARMA.NS,PNB.NS,-0.8946926233766863,13,Negative
SUNPHARMA.NS,BEL.NS,0.6888213861186092,-20,Positive
SUNPHARMA.NS,TECHM.NS,0.9015478096213801,-12,Positive
SUNPHARMA.NS,LICI.NS,-0.6219950061607549,20,Negative
SUNPHARMA.NS,CIPLA.NS,0.7921824695776676,-20,Positive
SUNPHARMA.NS,NHPC.NS,-0.8340823200292775,20,Negative
SUNPHARMA.NS,JIOFIN.NS,-0.5692244801015706,20,Negative
SUNPHARMA.NS,TATAMOTORS.NS,-0.7074654394053679,20,Negative
SUNPHARMA.NS,DABUR.NS,0.4657984933907534,-20,No Correlation
SUNPHARMA.NS,ONGC.NS,-0.4217609354218046,20,No Correlation
SUNPHARMA.NS,IRFC.NS,-0.6631470296829527,20,Negative
SUNPHARMA.NS,DIVISLAB.NS,0.8637259743721631,20,Positive
SUNPHARMA.NS,GAIL.NS,0.5443441921053505,-20,Positive
SUNPHARMA.NS,LTIM.NS,0.9575043866280704,-11,Positive
SUNPHARMA.NS,IRCTC.NS,-0.8742872960549135,20,Negative
SUNPHARMA.NS,ADANIGREEN.NS,-0.5894092242410571,20,Negative
SUNPHARMA.NS,VEDL.NS,0.6125539791952681,-20,Positive
SUNPHARMA.NS,EICHERMOT.NS,0.6153496393988577,-20,Positive
SUNPHARMA.NS,CANBK.NS,-0.8443047747273886,20,Negative
SUNPHARMA.NS,IOC.NS,-0.6761493071000653,20,Negative
SUNPHARMA.NS,GRASIM.NS,0.8196011862235937,-20,Positive
SUNPHARMA.NS,TVSMOTOR.NS,0.9064124604672329,-20,Positive
SUNPHARMA.NS,HEROMOTOCO.NS,0.39175091828542696,-20,No Correlation
SUNPHARMA.NS,MOTHERSON.NS,0.7997244281901046,-20,Positive
SUNPHARMA.NS,DLF.NS,-0.42768296536945494,20,No Correlation
SUNPHARMA.NS,BPCL.NS,0.48209426908743946,-20,No Correlation
SUNPHARMA.NS,JSWENERGY.NS,0.7376313686305791,-20,Positive
SUNPHARMA.NS,BAJAJ-AUTO.NS,0.6303881034364263,-20,Positive
SUNPHARMA.NS,M&M.NS,0.7623306765370472,-20,Positive
SUNPHARMA.NS,TRENT.NS,0.9198273148275653,-9,Positive
SUNPHARMA.NS,TATAPOWER.NS,-0.2808402855851995,20,No Correlation
SUNPHARMA.NS,ABB.NS,0.37442681559126767,-20,No Correlation
SUNPHARMA.NS,SIEMENS.NS,0.5586981183204813,-20,Positive
SUNPHARMA.NS,BHEL.NS,-0.7564796066072692,20,Negative
SUNPHARMA.NS,ULTRACEMCO.NS,0.8945605602897347,-20,Positive
SUNPHARMA.NS,HAVELLS.NS,0.5535460698610186,-20,Positive
SUNPHARMA.NS,VBL.NS,0.5617561669303807,-20,Positive
ZOMATO.NS,AXISBANK.NS,0.529634898979022,-20,Positive
ZOMATO.NS,JSWSTEEL.NS,0.8484050918050005,-6,Positive
ZOMATO.NS,ICICIGI.NS,0.8461025733965606,-8,Positive
ZOMATO.NS,NAUKRI.NS,0.9655779376766576,5,Positive
ZOMATO.NS,NESTLEIND.NS,-0.6508186776951742,20,Negative
ZOMATO.NS,RELIANCE.NS,-0.7220054950986299,20,Negative
ZOMATO.NS,INDIGO.NS,0.7659342489099386,-1,Positive
ZOMATO.NS,BHARTIARTL.NS,0.9079700876714132,20,Positive
ZOMATO.NS,ICICIBANK.NS,0.9133000697346928,0,Positive
ZOMATO.NS,WIPRO.NS,0.7829412983786426,20,Positive
ZOMATO.NS,POWERGRID.NS,0.7915327781104501,-20,Positive
ZOMATO.NS,TITAN.NS,-0.3505170503979101,-20,No Correlation
ZOMATO.NS,ATGL.NS,-0.8773450342862884,20,Negative
ZOMATO.NS,SHREECEM.NS,-0.1584920491587279,19,No Correlation
ZOMATO.NS,ADANIPORTS.NS,-0.41905211358267097,20,No Correlation
ZOMATO.NS,SBILIFE.NS,0.620207301859117,-20,Positive
ZOMATO.NS,DRREDDY.NS,0.5607885444011697,6,Positive
ZOMATO.NS,TATACONSUM.NS,-0.562044020819946,20,Negative
ZOMATO.NS,INFY.NS,0.8865849842397908,10,Positive
ZOMATO.NS,BRITANNIA.NS,0.638205119384075,-20,Positive
ZOMATO.NS,ZYDUSLIFE.NS,0.4503658876437089,-20,No Correlation
ZOMATO.NS,ADANIENT.NS,-0.6622580345851671,20,Negative
ZOMATO.NS,HAL.NS,0.5604702660701274,-20,Positive
ZOMATO.NS,ADANIENSOL.NS,-0.6583729026396813,20,Negative
ZOMATO.NS,LODHA.NS,0.20473981625918058,-11,No Correlation
ZOMATO.NS,TCS.NS,0.7680026164252596,-8,Positive
ZOMATO.NS,JINDALSTEL.NS,0.33525114610805834,-20,No Correlation
ZOMATO.NS,ITC.NS,0.8943879751799403,-9,Positive
ZOMATO.NS,TATASTEEL.NS,-0.7310143702575914,20,Negative
ZOMATO.NS,HINDUNILVR.NS,0.7102660472293341,-20,Positive
ZOMATO.NS,HDFCLIFE.NS,0.8402855030082849,-20,Positive
ZOMATO.NS,BANKBARODA.NS,-0.7041046011841279,20,Negative
ZOMATO.NS,PFC.NS,0.7029227463518151,-20,Positive
ZOMATO.NS,DMART.NS,-0.5408021957792436,20,Negative
ZOMATO.NS,SBIN.NS,0.506595287503992,-20,Positive
ZOMATO.NS,GODREJCP.NS,0.3860139602079705,-20,No Correlation
ZOMATO.NS,UNITDSPR.NS,0.965599758353092,6,Positive
ZOMATO.NS,UNIONBANK.NS,-0.9275920830221422,20,Negative
ZOMATO.NS,KOTAKBANK.NS,0.5793023648398785,-20,Positive
ZOMATO.NS,ADANIPOWER.NS,-0.5068219086406903,20,Negative
ZOMATO.NS,BOSCHLTD.NS,0.7973973253674218,-12,Positive
ZOMATO.NS,HCLTECH.NS,0.8830458046963312,20,Positive
ZOMATO.NS,MARUTI.NS,-0.5536298704635538,20,Negative
ZOMATO.NS,AMBUJACEM.NS,-0.6736724284881697,20,Negative
ZOMATO.NS,NTPC.NS,0.7130140711409017,-20,Positive
ZOMATO.NS,LT.NS,0.40889527131028125,-10,No Correlation
ZOMATO.NS,ASIANPAINT.NS,-0.35274773270219983,20,No Correlation
ZOMATO.NS,RECLTD.NS,0.6999639580800078,-20,Positive
ZOMATO.NS,APOLLOHOSP.NS,0.928439846354622,7,Positive
ZOMATO.NS,PIDILITIND.NS,0.7390320280674126,-20,Positive
ZOMATO.NS,ICICIPRULI.NS,0.9072738346898124,-13,Positive
ZOMATO.NS,TORNTPHARM.NS,0.9441961653710651,4,Positive
ZOMATO.NS,PNB.NS,-0.9281229830487627,20,Negative
ZOMATO.NS,BEL.NS,0.7605932093064629,-20,Positive
ZOMATO.NS,TECHM.NS,0.9187223583996037,12,Positive
ZOMATO.NS,LICI.NS,-0.45707556834598406,20,No Correlation
ZOMATO.NS,CIPLA.NS,0.7052381879544936,-20,Positive
ZOMATO.NS,NHPC.NS,-0.6631258914764635,20,Negative
ZOMATO.NS,JIOFIN.NS,-0.6102099698699627,20,Negative
ZOMATO.NS,TATAMOTORS.NS,-0.6381899608887042,20,Negative
ZOMATO.NS,DABUR.NS,0.46719482503271037,-20,No Correlation
ZOMATO.NS,ONGC.NS,0.34777239193414494,-20,No Correlation
ZOMATO.NS,IRFC.NS,-0.38886053314720853,20,No Correlation
ZOMATO.NS,DIVISLAB.NS,0.9425618513130547,20,Positive
ZOMATO.NS,GAIL.NS,0.6025586072177046,-20,Positive
ZOMATO.NS,LTIM.NS,0.880611828972481,5,Positive
ZOMATO.NS,IRCTC.NS,-0.8516161204809435,20,Negative
ZOMATO.NS,ADANIGREEN.NS,-0.5964252580258929,20,Negative
ZOMATO.NS,VEDL.NS,0.7501641727469182,0,Positive
ZOMATO.NS,EICHERMOT.NS,0.6751347513741957,-20,Positive
ZOMATO.NS,CANBK.NS,-0.855750058275075,20,Negative
ZOMATO.NS,IOC.NS,-0.6207553948048814,20,Negative
ZOMATO.NS,GRASIM.NS,0.865097852801153,-20,Positive
ZOMATO.NS,TVSMOTOR.NS,0.8318695392498013,-20,Positive
ZOMATO.NS,HEROMOTOCO.NS,0.471920957180719,-20,No Correlation
ZOMATO.NS,MOTHERSON.NS,0.8449046863109089,-20,Positive
ZOMATO.NS,DLF.NS,-0.49072225651211154,-20,No Correlation
ZOMATO.NS,BPCL.NS,0.43573313309211315,-20,No Correlation
ZOMATO.NS,JSWENERGY.NS,0.8166015547261486,-20,Positive
ZOMATO.NS,BAJAJ-AUTO.NS,0.6250332363462958,-20,Positive
ZOMATO.NS,M&M.NS,0.8015603229248038,1,Positive
ZOMATO.NS,TRENT.NS,0.9520454577278228,5,Positive
ZOMATO.NS,TATAPOWER.NS,0.3794280112672007,-20,No Correlation
ZOMATO.NS,ABB.NS,0.5261174102742366,-20,Positive
ZOMATO.NS,SIEMENS.NS,0.6857783794052948,-20,Positive
ZOMATO.NS,BHEL.NS,-0.5908019741075273,20,Negative
ZOMATO.NS,ULTRACEMCO.NS,0.8449363487155452,-10,Positive
ZOMATO.NS,HAVELLS.NS,0.5781033659390935,-20,Positive
ZOMATO.NS,VBL.NS,0.5342084418331094,-14,Positive
AXISBANK.NS,JSWSTEEL.NS,0.3743565337349013,4,No Correlation
AXISBANK.NS,ICICIGI.NS,0.6047030912812943,20,Positive
AXISBANK.NS,NAUKRI.NS,0.37516132999035445,20,No Correlation
AXISBANK.NS,NESTLEIND.NS,0.5148221296305369,-20,Positive
AXISBANK.NS,RELIANCE.NS,0.6116940994732789,-20,Positive
AXISBANK.NS,INDIGO.NS,0.4695029947679159,6,No Correlation
AXISBANK.NS,BHARTIARTL.NS,0.32228699580662673,20,No Correlation
AXISBANK.NS,ICICIBANK.NS,0.3700377029497111,20,No Correlation
AXISBANK.NS,WIPRO.NS,-0.6947364807278301,-20,Negative
AXISBANK.NS,POWERGRID.NS,0.8862159086447379,11,Positive
AXISBANK.NS,TITAN.NS,-0.15867289990561406,12,No Correlation
AXISBANK.NS,ATGL.NS,0.3813282883671919,-20,No Correlation
AXISBANK.NS,SHREECEM.NS,0.17632003094580573,-6,No Correlation
AXISBANK.NS,ADANIPORTS.NS,0.8206386283537817,-1,Positive
AXISBANK.NS,SBILIFE.NS,0.6058795691859586,20,Positive
AXISBANK.NS,DRREDDY.NS,0.7314070814021998,20,Positive
AXISBANK.NS,TATACONSUM.NS,0.5144927071409698,-20,Positive
AXISBANK.NS,INFY.NS,0.4579600983256959,20,No Correlation
AXISBANK.NS,BRITANNIA.NS,0.7396910797301588,7,Positive
AXISBANK.NS,ZYDUSLIFE.NS,0.7476390980262144,14,Positive
AXISBANK.NS,ADANIENT.NS,0.6469303465733103,-20,Positive
AXISBANK.NS,HAL.NS,0.805053650876317,1,Positive
AXISBANK.NS,ADANIENSOL.NS,0.6133000169371102,-20,Positive
AXISBANK.NS,LODHA.NS,0.6143411478419464,0,Positive
AXISBANK.NS,TCS.NS,0.5624338665282149,20,Positive
AXISBANK.NS,JINDALSTEL.NS,0.7731504037071729,-2,Positive
AXISBANK.NS,ITC.NS,0.7242606795463371,20,Positive
AXISBANK.NS,TATASTEEL.NS,0.8138324076116716,-16,Positive
AXISBANK.NS,HINDUNILVR.NS,0.7192249349125518,17,Positive
AXISBANK.NS,HDFCLIFE.NS,0.6596927216521332,20,Positive
AXISBANK.NS,BANKBARODA.NS,0.4431556428631449,-8,No Correlation
AXISBANK.NS,PFC.NS,0.8635273996020074,5,Positive
AXISBANK.NS,DMART.NS,0.7793167492379062,-20,Positive
AXISBANK.NS,SBIN.NS,0.8017833537981045,4,Positive
AXISBANK.NS,GODREJCP.NS,0.8102732161777596,-3,Positive
AXISBANK.NS,UNITDSPR.NS,0.4546481172619682,20,No Correlation
AXISBANK.NS,UNIONBANK.NS,-0.30609642388764324,20,No Correlation
AXISBANK.NS,KOTAKBANK.NS,-0.1114865465739234,0,No Correlation
AXISBANK.NS,ADANIPOWER.NS,0.873852226944478,-18,Positive
AXISBANK.NS,BOSCHLTD.NS,0.7898420778317613,12,Positive
AXISBANK.NS,HCLTECH.NS,-0.6338933109431474,-20,Negative
AXISBANK.NS,MARUTI.NS,0.7052661474391766,-20,Positive
AXISBANK.NS,AMBUJACEM.NS,0.7264572087607384,-3,Positive
AXISBANK.NS,NTPC.NS,0.7687215830608982,10,Positive
AXISBANK.NS,LT.NS,0.41072798006454586,11,No Correlation
AXISBANK.NS,ASIANPAINT.NS,0.7134682497815644,-19,Positive
AXISBANK.NS,RECLTD.NS,0.8671090019826666,9,Positive
AXISBANK.NS,APOLLOHOSP.NS,-0.4728936441032857,-20,No Correlation
AXISBANK.NS,PIDILITIND.NS,0.8192667730517416,5,Positive
AXISBANK.NS,ICICIPRULI.NS,0.744859784395043,20,Positive
AXISBANK.NS,TORNTPHARM.NS,0.5420206561808786,20,Positive
AXISBANK.NS,PNB.NS,0.4261963672253664,-20,No Correlation
AXISBANK.NS,BEL.NS,0.6650156434818014,20,Positive
AXISBANK.NS,TECHM.NS,0.37724883732129283,20,No Correlation
AXISBANK.NS,LICI.NS,0.7203336092243982,9,Positive
AXISBANK.NS,CIPLA.NS,0.6514289728451939,20,Positive
AXISBANK.NS,NHPC.NS,0.7450790358654116,-7,Positive
AXISBANK.NS,JIOFIN.NS,0.6309686482718615,-9,Positive
AXISBANK.NS,TATAMOTORS.NS,0.6437408669580793,-20,Positive
AXISBANK.NS,DABUR.NS,0.7433944935065795,0,Positive
AXISBANK.NS,ONGC.NS,0.6252909995196091,18,Positive
AXISBANK.NS,IRFC.NS,0.777999308764358,2,Positive
AXISBANK.NS,DIVISLAB.NS,0.2698225040255485,20,No Correlation
AXISBANK.NS,GAIL.NS,0.8568085952499651,4,Positive
AXISBANK.NS,LTIM.NS,0.44446069242574865,20,No Correlation
AXISBANK.NS,IRCTC.NS,0.6825186567113739,-20,Positive
AXISBANK.NS,ADANIGREEN.NS,0.6716059728201595,-20,Positive
AXISBANK.NS,VEDL.NS,0.4732889805271228,7,No Correlation
AXISBANK.NS,EICHERMOT.NS,0.2001425095734278,-17,No Correlation
AXISBANK.NS,CANBK.NS,0.5329210024384458,-20,Positive
AXISBANK.NS,IOC.NS,0.6039332967951772,-20,Positive
AXISBANK.NS,GRASIM.NS,0.7640104108293826,12,Positive
AXISBANK.NS,TVSMOTOR.NS,0.6111323451632558,20,Positive
AXISBANK.NS,HEROMOTOCO.NS,0.9016307905513278,-3,Positive
AXISBANK.NS,MOTHERSON.NS,0.8398403503103444,14,Positive
AXISBANK.NS,DLF.NS,0.34874025968416544,0,No Correlation
AXISBANK.NS,BPCL.NS,0.6947870907039666,10,Positive
AXISBANK.NS,JSWENERGY.NS,0.8627371437376057,5,Positive
AXISBANK.NS,BAJAJ-AUTO.NS,0.6151304676575238,0,Positive
AXISBANK.NS,M&M.NS,0.43021339517991025,20,No Correlation
AXISBANK.NS,TRENT.NS,0.5641630239424568,20,Positive
AXISBANK.NS,TATAPOWER.NS,0.8262210663227743,-1,Positive
AXISBANK.NS,ABB.NS,0.8547318479408327,1,Positive
AXISBANK.NS,SIEMENS.NS,0.7684091451505277,8,Positive
AXISBANK.NS,BHEL.NS,0.8178894829682439,-3,Positive
AXISBANK.NS,ULTRACEMCO.NS,0.5905684222738663,20,Positive
AXISBANK.NS,HAVELLS.NS,0.8270078068878821,1,Positive
AXISBANK.NS,VBL.NS,0.82210314573504,4,Positive
JSWSTEEL.NS,ICICIGI.NS,0.763683327858907,-20,Positive
JSWSTEEL.NS,NAUKRI.NS,0.894942506134039,9,Positive
JSWSTEEL.NS,NESTLEIND.NS,-0.584631375362113,20,Negative
JSWSTEEL.NS,RELIANCE.NS,-0.5628630427189651,20,Negative
JSWSTEEL.NS,INDIGO.NS,0.8304154737479092,-3,Positive
JSWSTEEL.NS,BHARTIARTL.NS,0.9134878067418652,0,Positive
JSWSTEEL.NS,ICICIBANK.NS,0.9085406730932797,11,Positive
JSWSTEEL.NS,WIPRO.NS,0.6901414266799399,20,Positive
JSWSTEEL.NS,POWERGRID.NS,0.6665111117657914,-9,Positive
JSWSTEEL.NS,TITAN.NS,-0.5119811047264939,17,Negative
JSWSTEEL.NS,ATGL.NS,-0.7321153172278647,20,Negative
JSWSTEEL.NS,SHREECEM.NS,-0.2660241638344085,-20,No Correlation
JSWSTEEL.NS,ADANIPORTS.NS,0.2395517303436155,-20,No Correlation
JSWSTEEL.NS,SBILIFE.NS,0.6240017940940705,-20,Positive
JSWSTEEL.NS,DRREDDY.NS,0.4483900662614506,-20,No Correlation
JSWSTEEL.NS,TATACONSUM.NS,-0.5340138605193865,20,Negative
JSWSTEEL.NS,INFY.NS,0.7865320350130689,20,Positive
JSWSTEEL.NS,BRITANNIA.NS,0.6702374119158531,-20,Positive
JSWSTEEL.NS,ZYDUSLIFE.NS,0.3867657937239627,-20,No Correlation
JSWSTEEL.NS,ADANIENT.NS,-0.49826910025441407,20,No Correlation
JSWSTEEL.NS,HAL.NS,0.5355582670724269,-2,Positive
JSWSTEEL.NS,ADANIENSOL.NS,-0.5155252552701601,20,Negative
JSWSTEEL.NS,LODHA.NS,0.3055301194404829,3,No Correlation
JSWSTEEL.NS,TCS.NS,0.4902379117917035,20,No Correlation
JSWSTEEL.NS,JINDALSTEL.NS,0.5118734125853549,-13,Positive
JSWSTEEL.NS,ITC.NS,0.8222594719692626,-20,Positive
JSWSTEEL.NS,TATASTEEL.NS,-0.4953346189744978,20,No Correlation
JSWSTEEL.NS,HINDUNILVR.NS,0.6788732133214159,-20,Positive
JSWSTEEL.NS,HDFCLIFE.NS,0.7101039947967145,-20,Positive
JSWSTEEL.NS,BANKBARODA.NS,-0.6729986688271187,-20,Negative
JSWSTEEL.NS,PFC.NS,0.5335453268824021,-20,Positive
JSWSTEEL.NS,DMART.NS,-0.44752080333380695,20,No Correlation
JSWSTEEL.NS,SBIN.NS,0.43025930066262486,7,No Correlation
JSWSTEEL.NS,GODREJCP.NS,0.38799786619611254,-20,No Correlation
JSWSTEEL.NS,UNITDSPR.NS,0.8590992630913505,15,Positive
JSWSTEEL.NS,UNIONBANK.NS,-0.8057428472699416,20,Negative
JSWSTEEL.NS,KOTAKBANK.NS,0.5493481302511378,-5,Positive
JSWSTEEL.NS,ADANIPOWER.NS,-0.26268661379407565,20,No Correlation
JSWSTEEL.NS,BOSCHLTD.NS,0.7858215856315229,8,Positive
