Date,SHRIRAMFIN.NS,BAJAJHLDNG.NS,CHOLAFIN.NS,BAJAJFINSV.NS,BAJFINANCE.NS,INDUSINDBK.NS,HINDALCO.NS,COALINDIA.NS,HDFCBANK.NS,SUNPHARMA.NS,ZOMATO.NS,AXISBANK.NS,JSWSTEEL.NS,ICICIGI.NS,NAUKRI.NS,NESTLEIND.NS,RELIANCE.NS,INDIGO.NS,BHARTIARTL.NS,ICICIBANK.NS,WIPRO.NS,POWERGRID.NS,TITAN.NS,ATGL.NS,SHREECEM.NS,ADANIPORTS.NS,SBILIFE.NS,DRREDDY.NS,TATACONSUM.NS,INFY.NS,BRITANNIA.NS,ZYDUSLIFE.NS,ADANIENT.NS,HAL.NS,ADANIENSOL.NS,LODHA.NS,TCS.NS,JINDALSTEL.NS,ITC.NS,TATASTEEL.NS,HINDUNILVR.NS,HDFCLIFE.NS,BANKBARODA.NS,PFC.NS,DMART.NS,SBIN.NS,GODREJCP.NS,UNITDSPR.NS,UNIONBANK.NS,KOTAKBANK.NS,ADANIPOWER.NS,BOSCHLTD.NS,HCLTECH.NS,MARUTI.NS,AMBUJACEM.NS,NTPC.NS,LT.NS,ASIANPAINT.NS,RECLTD.NS,APOLLOHOSP.NS,PIDILITIND.NS,ICICIPRULI.NS,TORNTPHARM.NS,PNB.NS,BEL.NS,TECHM.NS,LICI.NS,CIPLA.NS,NHPC.NS,JIOFIN.NS,TATAMOTORS.NS,DABUR.NS,ONGC.NS,IRFC.NS,DIVISLAB.NS,GAIL.NS,LTIM.NS,IRCTC.NS,ADANIGREEN.NS,VEDL.NS,EICHERMOT.NS,CANBK.NS,IOC.NS,GRASIM.NS,TVSMOTOR.NS,HEROMOTOCO.NS,MOTHERSON.NS,DLF.NS,BPCL.NS,JSWENERGY.NS,BAJAJ-AUTO.NS,M&M.NS,TRENT.NS,TATAPOWER.NS,ABB.NS,SIEMENS.NS,BHEL.NS,ULTRACEMCO.NS,HAVELLS.NS,VBL.NS
11/6/2024,506.6000061,8382.400391,1332.300049,1568.25,7138.100098,1481.050049,672.9500122,476.3500061,1564.800049,1499.75,184.0200043,1194.599976,910.0999756,1645.349976,6221.149902,2541.949951,1456.675049,4369.5,1427.25,1118.199951,238.0249939,316.5499878,3410.699951,956.8499756,27063.84961,1403.449951,1428.050049,1207.849976,1135.599976,1495.75,5517.75,1084.849976,3221.25,4856.600098,1017.849976,1478.199951,3852.100098,1008.900024,433,181.3300018,2556.350098,571.7000122,274.7999878,486.4500122,4701.450195,835.5499878,1429.199951,1317.70,146.3000031,1720,762.8499756,31174,1428.800049,12863.65039,639.75,367.3999939,3598.699951,2902.449951,510.6000061,6107.950195,3175.399902,581.6500244,2851,126.1399994,286.2000122,1349.449951,1006.700012,1530.25,102.3899994,350.25,987.0999756,613.4500122,273.5499878,176.1999969,4475.450195,212.8600006,4903.549805,1020.049988,1855.699951,443.75,4758.649902,121.2300034,167.6799927,2456.899902,2442.449951,5786.600098,163.0099945,856,303.6000061,638,9812.700195,2835.550049,4906.600098,448.3999939,8095.25,6901.049805,295.2000122,10933.5498,1832.849976,618.9000244
12/6/2024,513.3900146,8350.75,1359.050049,1579.099976,7217.75,1484.25,673.9000244,488.7000122,1574.150024,1506.849976,179.6499939,1187.900024,916.9000244,1655,6250.5,2537.300049,1463.324951,4300.399902,1438.400024,1119.550049,238.4499969,324.6499939,3382.300049,951.7000122,27538.90039,1393.949951,1452.699951,1212.01001,1124.650024,1485.199951,5439.299805,1096.949951,3219.050049,4889,1020.5,1466.949951,3831.649902,1027.699951,432.2999878,182.2299957,2528.699951,572.7000122,283.3999939,492.0499878,4666.75,839.0999756,1416.800049,1290.85,147.3800049,1715.75,762.2000122,31411.30078,1438.75,12849.34961,668.7000122,371.2999878,3630.300049,2905.800049,516.4500122,6168.600098,3078.5,579.75,2893.5,127.4800034,290.5,1370.599976,998.4500122,1540.949951,103.1699982,360.9500122,988.7000122,619.5,275.5,177.6900024,4452.350098,216.9199982,4951.100098,1026.949951,1827.349976,444.25,4850.649902,122.7900009,168.8399963,2450.149902,2420.5,5790.200195,165.8699951,859.75,306.6749878,650.25,9904.25,2787.550049,5028.049805,449.6499939,8281,7065.299805,295.1499939,11044.7998,1830.25,623.0999756
13-06-2024,536.8599854,8253.450195,1436.099976,1590.099976,7294.950195,1507.25,680.7000122,487.8999939,1580.75,1510.800049,184.9400024,1174.650024,915.75,1662.699951,6266.700195,2551.75,1465.25,4302.649902,1425.75,1107.349976,241.3000031,321.4500122,3472.199951,945.7999878,27490.75,1404.449951,1449.900024,1219.170044,1114.599976,1493.949951,5379.450195,1090.5,3224.800049,5099.700195,1017.650024,1538.75,3878.149902,1041.25,430.2999878,182.5599976,2487.399902,593.5,282.7000122,503.5499878,4656.649902,843.9000244,1409.300049,1275.45,146.2400055,1726.349976,753.7999878,32433.15039,1444.150024,12846.84961,664.5,369.9500122,3703.649902,2910,521.5,6206.200195,3078.600098,596.1500244,2874.899902,126.5699997,300.8999939,1388.949951,1002.299988,1544.550049,102.3000031,360.7999878,985.8499756,609.6500244,276.5499878,175.1300049,4593.5,219.8300018,5047.200195,1017.549988,1797.550049,439.7999878,4801.5,121.9199982,168.9499969,2458.050049,2441.649902,5816,168.7599945,874.0499878,309.6749878,659.4500122,9923.400391,2861.699951,5023.850098,451.8999939,8446.599609,7396.600098,303.9500122,11173.7998,1838.5,631.4199829
14-06-2024,546.4299927,8302.849609,1447,1591.75,7341.549805,1502.349976,683.5999756,486.9500122,1596.900024,1516,186.2400055,1181.050049,921.1500244,1730.900024,6242.950195,2542.5,1477.550049,4270.399902,1427.400024,1105.650024,238.75,321.5,3530.050049,946.5,27538,1430.699951,1469.900024,1217.050049,1112.449951,1488.900024,5393.649902,1109.550049,3261.75,5200.549805,1019.799988,1557.099976,3832.050049,1052.449951,431.1499939,183.1499939,2479.75,598.3499756,286.25,510.0499878,4739.950195,839.2000122,1392.949951,1269.00,147.5500031,1717.199951,746.75,32327.80078,1431.050049,12845.2002,677.2000122,368.4500122,3687.800049,2921.600098,532.6500244,6207.600098,3109.800049,613.7000122,2882.100098,128.9400024,309.6000061,1371.449951,1066.849976,1564.75,102.5899963,357,993.4000244,608.6500244,275.3999939,174.8000031,4588.600098,221.8300018,5032.549805,1018.200012,1806.300049,447.6000061,4935.100098,120.8099976,170.3600006,2471.199951,2503.850098,5804.200195,174.6199951,878.5999756,313.3250122,683.5999756,9961.75,2928.600098,5245.549805,448.6499939,9020,7790.200195,305.7000122,11242.7998,1839.5,655.7000122
18-06-2024,565.9500122,8283.599609,1454.150024,1597.949951,7334.700195,1507.900024,678.75,489.0499878,1607.800049,1520.949951,188.6100006,1191.900024,925.3499756,1745.25,6186.649902,2550.350098,1481.025024,4302.25,1428.349976,1122.849976,245.9250031,331.7999878,3589,940.25,27462.09961,1445,1473.550049,1198.25,1126.900024,1498.199951,5395.850098,1078.949951,3309.050049,5533.450195,1026.550049,1592.199951,3815.100098,1034.25,428.75,181.1199951,2486.25,601.2000122,287.2999878,507.75,5039.299805,844.9000244,1403.650024,1252.60,147.0500031,1719.400024,748.1500244,33379.19922,1437.199951,12560.9502,674.0999756,369.6499939,3689.199951,2918.5,527.9500122,6236.350098,3122.600098,606.7999878,2886.850098,128.6300049,318.25,1371.349976,1056.5,1574.800049,101.6999969,363.2000122,985.9000244,600.2000122,275.7999878,175.7100067,4564.5,222.2599945,5089.600098,1032.400024,1814,452.2999878,4936.100098,121.8799973,169.5899963,2457.550049,2471.149902,5754.850098,180.3200073,878.7999878,315.4500122,706.7000122,9918.200195,2961.899902,5357.600098,451.7000122,8867,7727.850098,305.6000061,11119.0498,1828.199951,649.960022
19-06-2024,558.25,8199.700195,1450.650024,1594.900024,7233.950195,1528.199951,662.4000244,477.9500122,1657.849976,1504,198.4900055,1226.650024,914.9500122,1759.75,6241.75,2526.050049,1458.650024,4228,1392.349976,1144.449951,247.875,327.2999878,3462.350098,927.4000244,27443.40039,1448.400024,1449.199951,1191.23999,1105.599976,1511.349976,5360.649902,1073.550049,3261.899902,5311.950195,1007.75,1545.5,3801.699951,1046.949951,423.6499939,180.0200043,2457,596.2000122,283.9500122,499.25,4933.899902,852.5999756,1391.800049,1272.85,147.25,1746.699951,738.6500244,32892.55078,1445.849976,12242.09961,666.7999878,362.5,3589.949951,2891.699951,515.5999756,6173.549805,3117.199951,601.8499756,2885.550049,128.2899933,309.2999878,1381.150024,1031.5,1559.800049,100.0999985,358.2999878,977.3499756,598.5499878,271.5499878,173.2200012,4479.700195,216.2799988,5019.850098,1014.650024,1789.650024,448.4500122,4880.75,121.1600037,166.75,2447.149902,2437.75,5647.700195,182.3000031,859.7999878,307.8999939,698.4000244,9685.799805,2933.850098,5356.799805,442.3500061,8544,7538,297.0499878,10995.5498,1815.650024,649.2000122
20-06-2024,561.039978,8245.700195,1438.699951,1586,7207.100098,1527.849976,676.5,483.1499939,1669.349976,1471,197.0500031,1239.5,929.6500244,1748.300049,6282.899902,2539.75,1473.699951,4229.25,1381.150024,1156.800049,245.1999969,324.5499878,3435.949951,925.75,27698.44922,1469.400024,1455.5,1194.160034,1103.25,1515.400024,5378.450195,1088.650024,3259.449951,5288.600098,1016.5,1583.800049,3787.25,1056.400024,423.2999878,182.2799988,2482.199951,590.0999756,285.2000122,481.3500061,4861.700195,843.75,1361.050049,1265.55,145.9100037,1766.25,743.3499756,32254.69922,1443.449951,12149.5,659.1500244,357.6499939,3594.449951,2915.5,506.7000122,6175.850098,3132.449951,605.5,2858.100098,128.4900055,311.8999939,1393.099976,1027.400024,1544.849976,100.2900009,365.5499878,978.25,600.75,271.8500061,172.3000031,4504.049805,218.6000061,5052.450195,1015.599976,1806.400024,469.9500122,4876.899902,121.1999969,168.9700012,2498.800049,2427.949951,5504.600098,185.4299927,874.5,313.125,707.0999756,9632,2871.199951,5337.149902,443.6499939,8539.299805,7524.899902,293.3999939,10903.2002,1818.300049,645.5
21-06-2024,564.3300171,8226.650391,1401.550049,1578.900024,7134.25,1527.150024,684.5,480.2000122,1665.75,1467.25,193.9499969,1237.449951,936.9000244,1756.849976,6384.700195,2498.399902,1454.199951,4310.149902,1416.050049,1158.650024,245.2749939,325.9500122,3399.75,922.9500122,27403.80078,1485.5,1464.150024,1202.290039,1084.900024,1532.699951,5330.299805,1085.050049,3189.300049,5170.549805,1010.549988,1594.800049,3810.75,1077.25,419.6000061,179.9400024,2441.300049,580.9500122,279.3500061,482.2999878,4804.850098,836.2999878,1356.849976,1260.65,146.9400024,1775.650024,733.6500244,32606.34961,1447.849976,12201.5,657.4500122,359.7999878,3535,2890.850098,510.5,6170,3144.449951,604.4000244,2831.25,125.8000031,304.9500122,1399.800049,1023.950012,1541.550049,100.7600021,360.8999939,961.7999878,589.9500122,269.6499939,176.3200073,4522.149902,214.7599945,5125.450195,1012.299988,1780.449951,470.25,4845.5,119.1200027,166.6199951,2466.149902,2435.399902,5452,187.7200012,856.0999756,307.6000061,723.6500244,9602.25,2839.949951,5266.350098,438.7000122,8399.400391,7436.299805,295.0499878,10662.40039,1887.050049,637.4199829
24-06-2024,576.4500122,8724.799805,1434.75,1587.650024,7081.850098,1490.400024,685.25,473.7000122,1672.400024,1494.5,198.9199982,1228.099976,935.3499756,1771.5,6594.100098,2530.050049,1441.474976,4315.649902,1419.800049,1170.099976,245.2749939,332.9500122,3412.350098,911.75,27318.80078,1460.25,1452.75,1210.98999,1101.949951,1527.150024,5297.75,1080.349976,3194.600098,5325.049805,1017.25,1548.949951,3816.800049,1070.900024,423.2999878,177.9600067,2442.199951,579.5,280.6000061,487.75,4833.700195,832.7000122,1380.800049,1298.35,141.4900055,1772.550049,738.4500122,33015.5,1440.849976,12183.40039,657.75,362.75,3531.600098,2896.050049,521.5,6259.549805,3107.100098,605.4000244,2840.449951,125.0699997,309.75,1401.699951,1015.450012,1504.400024,99.80999756,355.3500061,958.0499878,599.75,269.8999939,176.8699951,4519.549805,212.6499939,5111.200195,1010.25,1812.349976,463.3500061,4870.899902,118.2699966,166.3000031,2515.100098,2439.699951,5524.450195,188.2799988,840.4500122,305.25,747.0999756,9745.25,2915.800049,5395.75,435.6000061,8465.299805,7593.950195,294.7000122,10786,1911.849976,631.2999878
25-06-2024,597.9699707,8611.549805,1431.349976,1603.349976,7074.450195,1495.550049,685.5,469.25,1711.349976,1505.199951,202.2700043,1271.449951,929.9000244,1780.300049,6648.600098,2515.449951,1454.150024,4233.5,1414.949951,1197.949951,248.4250031,327.3999939,3402.449951,889.5,27217.55078,1456.150024,1462,1215.680054,1094.599976,1541.949951,5352.049805,1071.75,3171.100098,5371.649902,1014.200012,1480.300049,3838.449951,1064.050049,423.2999878,175.6799927,2432.199951,590.9500122,280.6499939,483.7000122,4783.350098,842.25,1375.5,1281.90,140.2100067,1781.900024,725.2999878,33817.94922,1447.949951,12116.59961,648.7999878,360.8500061,3587.800049,2858.449951,521.5499878,6295.350098,3138.600098,600.3499756,2830.449951,124.1299973,309.7000122,1427.75,1007.650024,1499.699951,99.87999725,359.0499878,955,593.3499756,267,175.6100006,4539.299805,213.1499939,5123.850098,995.0999756,1797.099976,454.0499878,4775.049805,118.0500031,164.3699951,2516.949951,2414.699951,5510,192.8899994,824.6500244,296.2999878,720.0999756,9659.950195,2909.399902,5338.799805,430.75,8399.650391,7560,293.8999939,10846.2002,1916.849976,635.539978
26-06-2024,597.8099976,8503.599609,1430.25,1600.25,7158.200195,1497.900024,674.7000122,468.75,1701.5,1521.150024,197.25,1285.400024,919.2000122,1786.900024,6747.950195,2534.25,1514.025024,4225.899902,1459.5,1218,247.6000061,326.7000122,3372.75,893.6500244,27498.90039,1467.800049,1450.900024,1214.01001,1086.900024,1540.699951,5421.700195,1065.800049,3170.5,5285.450195,1005.099976,1434.849976,3855.850098,1047.099976,423.9500122,172.5599976,2445.600098,589.0499878,280.9500122,480.0499878,4801,845.3499756,1414.25,1276.80,140.4700012,1798.150024,719.9000244,34149.39844,1443.699951,12198.25,657.0499878,365.0499878,3602.949951,2863.350098,515.5999756,6136.799805,3173.949951,596.5,2790.550049,124.3600006,306.8500061,1413.050049,1001.400024,1479.099976,99.69999695,356.25,951.8499756,601.7999878,267.75,175.0399933,4545.350098,213.4299927,5177.5,990.4500122,1774.300049,442.1000061,4739.700195,118.6900024,164.2700043,2552.25,2376.75,5453,193.75,825.7000122,298.3999939,712.2999878,9474.650391,2851.5,5363.799805,432.2000122,8390.849609,7597.100098,295.75,11143.09961,1918.300049,643.0200195
27-06-2024,590.210022,8449.900391,1438.099976,1603.099976,7166.75,1502.75,685.25,467.0499878,1696.150024,1516.25,200.1499939,1288.949951,943.1500244,1793.449951,6733.600098,2533.75,1530.550049,4221.649902,1475.800049,1219.900024,255.3999939,331.5499878,3380.600098,902.7999878,27832.44922,1485.5,1463.449951,1247.180054,1085.599976,1573.349976,5430.299805,1057,3175.149902,5281.5,1012.200012,1538.5,3934.149902,1047.349976,425.6000061,174.1600037,2462.149902,593.25,279.8500061,479.75,4900.100098,844,1362,1287.80,138.3899994,1830.550049,715.7000122,34749.64844,1454.900024,12178.75,660.6500244,377.1499939,3564.399902,2880.850098,524.8499756,6192.5,3143.949951,599.6500244,2771.699951,119.1999969,304.5,1432.25,991.75,1480.900024,98.58000183,353.6000061,972.0999756,599.2999878,267.5,173.1699982,4522.350098,217.9499969,5377.049805,991.25,1808.449951,443.2999878,4713.799805,118.1100006,163.5800018,2637.600098,2344.149902,5485.200195,198.5500031,816.75,304.8500061,735.5499878,9417.450195,2888.949951,5329,439.4500122,8643.049805,7832.200195,296.9500122,11716.7002,1852.849976,655.7800293
28-06-2024,582.2999878,8536.25,1423.5,1588.150024,7115.549805,1464.5,693.5499878,473.1499939,1683.800049,1520.849976,200.5599976,1265.25,931.5,1789.550049,6785.850098,2551.649902,1565.400024,4228.25,1444.050049,1199.599976,257.4249878,330.9500122,3404.199951,896,27870.40039,1478.099976,1491.949951,1280.469971,1097.449951,1566.75,5475.549805,1073.949951,3177.149902,5264.25,997.3499756,1503.550049,3904.149902,1044.400024,424.8999939,174.0099945,2473.050049,595.0499878,275.3999939,485.1000061,4716.75,848.9500122,1375.849976,1276.50,136.6900024,1802.5,718.5999756,34084.39844,1459.599976,12033.84961,670.25,378.3500061,3548.449951,2917.050049,525.4000244,6185.700195,3158.949951,605.7000122,2791.300049,123.2600021,305.8999939,1430.349976,988.75,1480.800049,100.6999969,358.1499939,989.75,600.7000122,274.2000122,173.8099976,4596.450195,219.5500031,5385.049805,989.25,1788.800049,454,4672.950195,119.4700012,165.6300049,2670.449951,2364.850098,5579.600098,190.3099976,824.75,303.9500122,734.5,9501.650391,2866.649902,5479.850098,440.6000061,8490.900391,7704.5,300.8500061,11667.90039,1822.400024,651.7999878
1/7/2024,584.8499756,8756.400391,1434.599976,1580.199951,7276.75,1456.900024,689.8499756,474.7999878,1705.199951,1520.099976,203.9700012,1261.900024,943.9000244,1807.099976,6937.350098,2568.100098,1560.150024,4222.149902,1454,1211.849976,263.6749878,329.6000061,3431.449951,888.0499878,28353.34961,1474.5,1501.849976,1270.73999,1094.550049,1590.800049,5476.5,1067.300049,3183.800049,5394.049805,999.2000122,1521.550049,3978.199951,1059.5,429.0499878,174.0700073,2505.100098,600.75,272.1499939,501.25,4735.899902,841.9500122,1398.050049,1267.80,135.3999939,1808.099976,717.4500122,34249.94922,1468.849976,12108.65039,695,369.75,3526.550049,2927.800049,550.6500244,6140.5,3121.399902,616.7000122,2781.199951,122.4599991,307.6499939,1472.099976,996.3499756,1479.099976,100.0999985,352.7999878,1002.049988,610.9500122,272.9500122,171.7599945,4602.100098,222.5500031,5447.5,992.8499756,1776.849976,465,4635.549805,118.3600006,167.6600037,2726.399902,2354.600098,5603.100098,196.75,825.4000244,304.5499878,750.2000122,9532.400391,2875.850098,5515.649902,435.3999939,8587.400391,7871.549805,302.3999939,11904.65039,1823.900024,643.1400146
2/7/2024,564.9799805,8896.450195,1400.25,1579.75,7165.600098,1429.449951,694.75,479.1000061,1730.599976,1524.050049,209.0899963,1253.400024,938.25,1807.800049,6746.600098,2544.449951,1565.175049,4249.100098,1418.949951,1190.599976,269.1000061,330.7999878,3399.649902,904.5999756,27697.75,1474.849976,1494.900024,1274.050049,1105,1621.050049,5401.649902,1074.599976,3153.199951,5344.049805,1024.75,1493.050049,4017.399902,1045.099976,425.5,174.5399933,2485.149902,589.7999878,265,502.6499939,4773.850098,826.1500244,1371.150024,1274.95,134.1100006,1769.599976,710.5999756,34644.80078,1480.800049,12042.59961,692.3499756,370.3999939,3626.5,2925.600098,539.2000122,6097.600098,3085.149902,620.3499756,2819.649902,120.6299973,306.1000061,1472.150024,985.4500122,1488.650024,99,351,981.2999878,602.7999878,274.8500061,171.9700012,4571.450195,221.6699982,5474,1006.599976,1774.150024,457.8500061,4625.75,116.25,168.3000031,2742.949951,2338.350098,5567.100098,202.9600067,830.4000244,304.3999939,730.5,9401.25,2865.149902,5535.899902,432.75,8514.200195,7772.25,297.1499939,11853.9502,1814.699951,630.8599854
3/7/2024,570.0900269,9296.75,1435.300049,1594.150024,7258.799805,1455.5,691.6500244,484.9500122,1768.650024,1533.949951,208.4400024,1280,950.4000244,1853.25,6811.600098,2551.5,1552.425049,4279,1419.849976,1201.599976,269.5,335.1499939,3360.25,905.1500244,27383.90039,1510.650024,1496.349976,1285.180054,1146.349976,1627.400024,5449.100098,1095.25,3190.949951,5459.299805,1035.199951,1493.75,3965.25,1050.300049,428.2999878,176.3699951,2510.350098,596.1500244,267.8500061,531.0499878,4792.899902,839.9500122,1368,1271.50,136.1799927,1810.699951,715.25,34546.44922,1481,12123.65039,692.7000122,372.6499939,3614.350098,2925.550049,562.2999878,6192.700195,3111.949951,634.4000244,2837.5,121.6399994,314.5,1479.800049,988.2000122,1483.75,101.4599991,351.2999878,975.6500244,609.7000122,274.7000122,176.4799957,4559.149902,220.1399994,5466.399902,1004.25,1775.050049,463.8999939,4692.299805,117.0500031,169.3099976,2742.350098,2314.600098,5579.75,205.5800018,841.1500244,306.6000061,733.1500244,9422.400391,2877.949951,5494.100098,433.8500061,8617.849609,7803.049805,311.2999878,11872.09961,1878.900024,645.3800049
4/7/2024,566.75,9902.900391,1421.699951,1585.699951,7107.049805,1442.849976,691.8499756,489.5499878,1727.150024,1557.900024,207.4400024,1280.900024,944.3499756,1827.650024,6736.450195,2545.149902,1554.025024,4288.75,1423.050049,1233,265.3500061,335,3336,896.4500122,27459.05078,1503.650024,1507.75,1295.869995,1135.199951,1650.650024,5426.25,1137.050049,3144.25,5515.100098,1025.849976,1509.650024,4020.949951,1055.449951,429.0499878,176.2899933,2495.949951,603.9500122,270.1499939,533.6500244,4768.100098,839.2999878,1363.849976,1259.40,135.9299927,1833.849976,712.25,35276.39844,1522.349976,12089.59961,682.0999756,372.9500122,3573.300049,2934.899902,575.6500244,6225.049805,3097.399902,633.4500122,2870.300049,121.5299988,317.3500061,1459.150024,1010.200012,1480.75,103.5999985,350.8500061,998.2000122,605.9500122,277.0499878,177.7200012,4544.049805,219.1600037,5459.5,1006.049988,1766.800049,469.1000061,4689.5,117.2699966,170.1699982,2734.850098,2365.949951,5558.350098,206.5700073,838.5999756,303,725.0499878,9460.849609,2902.800049,5597.450195,436.25,8715.799805,7866.899902,311.0499878,11760.0498,1882.599976,647.4400024
5/7/2024,573.1699829,9667.599609,1431.599976,1579.599976,7138,1434.25,699.1500244,491.5,1648.099976,1568.400024,207.5700073,1287.050049,954.0499878,1865.050049,6809.5,2574.149902,1588.625,4322.899902,1429.699951,1233.400024,267.5499878,339.3999939,3269.350098,891.0499878,27528.69922,1500.449951,1529.400024,1304,1137.400024,1647.449951,5546.799805,1162.449951,3147.899902,5552,1012.650024,1533.900024,4011.800049,1050.5,433.6499939,174.7100067,2547,607.3499756,273.7999878,534.25,4853.100098,859.75,1373.800049,1254.15,135.7299957,1852.699951,708.9000244,35074,1519.400024,12104.0498,686,379.7999878,3627.149902,2935.899902,580.4500122,6328.549805,3099.75,643,2891.100098,122.8000031,324.0499878,1461.349976,1015.650024,1509.900024,103.8199997,352.75,993.6500244,606.4500122,288.2000122,188.2299957,4629.700195,222.9600067,5421.700195,1026.199951,1754.300049,473.8500061,4737.299805,117.7600021,171.2799988,2748,2430.149902,5558.049805,205,832.7999878,306.6499939,736.5999756,9635.799805,2880.600098,5619.899902,439.9500122,8679.400391,7885.549805,316.3999939,11690.15039,1893.650024,645.6599731
8/7/2024,561.6199951,9905.150391,1412.150024,1570.099976,7098.25,1438.050049,697.2000122,493.2999878,1635.349976,1556.400024,207.9299927,1287.849976,939.2000122,1838.949951,6857.450195,2603.399902,1600.900024,4237.950195,1435.150024,1235.050049,270.6000061,339.3999939,3156.199951,883.6500244,27193.25,1475.300049,1514.949951,1306.829956,1150.800049,1661.650024,5568.549805,1157.800049,3113.600098,5621.950195,998.4000244,1539.650024,3993.199951,1025.949951,443.6000061,172.2799988,2587.149902,620.9000244,262.3500061,549.75,4851.549805,856.25,1426,1272.10,133.2400055,1853.199951,698.0499878,34412.30078,1533.400024,12023.59961,683.5499878,377.4500122,3632,2898.149902,607.5999756,6317.450195,3069,636.3499756,2882.75,121.3600006,334.6000061,1467.599976,1013.349976,1487.050049,103.6200027,348.2999878,1002.599976,623.4500122,299.1499939,202.0200043,4464.200195,230.4900055,5389.700195,1045.599976,1756.449951,465.6499939,4754.450195,114.8899994,170.0700073,2742.149902,2398.25,5501.899902,201.4400024,835.7000122,299.5,742.2000122,9529.400391,2851.350098,5594.25,433.4500122,8559.549805,7741.350098,328.3500061,11582.90039,1886.199951,638.9199829
9/7/2024,558.4000244,9848,1403.5,1581.599976,7068.049805,1434.25,707,493.7999878,1636.5,1585.400024,212.5599976,1289.400024,935.2999878,1857.25,6944.600098,2633.100098,1590.275024,4305.100098,1435.550049,1248.25,270.5,341.1499939,3215.149902,891.8499756,27776.30078,1478,1524.75,1316.569946,1142.199951,1657.150024,5668.850098,1165.449951,3110.75,5539.600098,1003.450012,1561.599976,3985.5,1021.849976,452.6000061,171.8000031,2590.149902,623.6500244,261.7000122,550.1500244,4806.350098,861.2999878,1412.150024,1288.25,139.7799988,1847.849976,724.9500122,35612.44922,1531.099976,12827.7002,677.6500244,377.0499878,3666.100098,2905,611.9500122,6320.299805,3113.899902,646.5,2936.100098,122.3899994,334.7999878,1465.75,1032.349976,1512.050049,106.0500031,349.8500061,1014.950012,630.2000122,297.4500122,195.8500061,4551.950195,229.1100006,5377.149902,1027.900024,1756.300049,465.6499939,4828.700195,116,171.6699982,2761.800049,2438.199951,5589.149902,203.0299988,838.5499878,300.2000122,723,9534.099609,2925.5,5592.850098,438.9500122,8591,7763.899902,329.5,11679.7998,1921.050049,644.5999756
10/7/2024,552.4199829,9767.799805,1421.050049,1582.550049,7054.950195,1425.949951,693.2999878,490.75,1626.099976,1598.550049,211.3699951,1291.650024,925.4000244,1877.75,6781.700195,2616.449951,1584.224976,4281.25,1445.050049,1243.199951,267.7749939,346.0499878,3225,890.6500244,27905.44922,1487.800049,1558.800049,1318.51001,1150.800049,1648.25,5755.549805,1180.150024,3096,5486.149902,1003.25,1525.150024,3909.149902,1007.849976,451.4500122,167.9799957,2610.449951,632.75,256.5499878,560.7999878,4834.450195,849,1444.099976,1281.05,138.3699951,1829.849976,727.5499878,35389.94922,1509.949951,12772.7998,665,381.3999939,3650.050049,2996.449951,629.8499756,6375.700195,3161.649902,660.75,2951.75,119.2200012,333.8500061,1463.349976,1049.5,1513.199951,108.8199997,347.9500122,1005.5,631.7000122,298.1499939,203.7100067,4636.950195,229.2299957,5376.25,1021.849976,1755.650024,456.7000122,4849.149902,114.7600021,171.8999939,2802.149902,2440.25,5508.75,200.5,836.7000122,300.3500061,724.4000244,9542.450195,2732,5568,437.3500061,8542.849609,7846.649902,327.9500122,11634.25,1929.449951,639.7399902
11/7/2024,547.7999878,9773.900391,1404.800049,1587.849976,6950.299805,1429.75,696.2999878,500.0499878,1621.900024,1581.75,217.1399994,1296.75,925,1874.199951,6613.899902,2593.199951,1580.650024,4320.399902,1437.949951,1238.449951,267.0499878,342.7999878,3248.600098,894.5999756,27772.59961,1483.849976,1558.800049,1318.949951,1131.400024,1652.699951,5761.299805,1163.349976,3078.300049,5547.600098,1001.200012,1472.300049,3923.699951,1014.549988,458.6499939,168.9199982,2608.850098,634.25,256.7000122,570.5999756,4898.899902,856.7000122,1440.900024,1284.50,136.7799988,1844.5,720.7000122,35611.25,1511.900024,12715.2002,679.1500244,377.1000061,3621.100098,3022.050049,645.7999878,6389.049805,3161.449951,653.3499756,2958.399902,119.4000015,335.5,1460.599976,1057.349976,1506,114.0699997,348.0499878,1020.799988,629.3499756,304.75,205.9799957,4582.5,229.3999939,5407.600098,1029.400024,1747.050049,447.7000122,4828.649902,114.1500015,174.4400024,2801.600098,2475.699951,5526.25,198.5099945,831.9500122,306.6000061,713,9466.799805,2698.050049,5635.25,440.3999939,8457.950195,7776,332.7000122,11554.9502,1920,636.9799805
