Date,ABB.NS,ADANIENSOL.NS,ADANIENT.NS,ADANIGREEN.NS,ADANIPORTS.NS,ADANIPOWER.NS,AMBUJACEM.NS,APOLLOHOSP.NS,ASIANPAINT.NS,ATGL.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJAJHLDNG.NS,BAJFINANCE.NS,BANKBARODA.NS,BEL.NS,BHARTIARTL.NS,BHEL.NS,BOSCHLTD.NS,BPCL.NS,BRITANNIA.NS,CANBK.NS,CHOLAFIN.NS,CIPLA.NS,COALINDIA.NS,DABUR.NS,DIVISLAB.NS,DLF.NS,DMART.NS,DRREDDY.NS,EICHERMOT.NS,GAIL.NS,GODREJCP.NS,GRASIM.NS,HAL.NS,HAVELLS.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ICICIGI.NS,ICICIPRULI.NS,INDIGO.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,IRCTC.NS,IRFC.NS,ITC.NS,JINDALSTEL.NS,JIOFIN.NS,JSWENERGY.NS,JSWSTEEL.NS,KOTAKBANK.NS,LICI.NS,LODHA.NS,LT.NS,LTIM.NS,M&M.NS,MARUTI.NS,MOTHERSON.NS,NAUKRI.NS,NESTLEIND.NS,NHPC.NS,NTPC.NS,ONGC.NS,PFC.NS,PIDILITIND.NS,PNB.NS,POWERGRID.NS,RECLTD.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SHRIRAMFIN.NS,SIEMENS.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TORNTPHARM.NS,TRENT.NS,TVSMOTOR.NS,ULTRACEMCO.NS,UNIONBANK.NS,UNITDSPR.NS,VBL.NS,VEDL.NS,WIPRO.NS,ZOMATO.NS,ZYDUSLIFE.NS
2023-04-12,3178.618408203125,,1844.6600341796875,941.8499755859375,650.56640625,192.4499969482422,392.57025146484375,4287.85595703125,2732.3251953125,938.2401123046875,848.6478271484375,4125.24609375,1320.0211181640625,5887.068359375,5803.0361328125,160.97369384765625,99.33477783203125,763.3203125,71.30307006835938,18006.69140625,151.3320770263672,4145.34375,53.58586502075195,817.6624145507812,895.499755859375,199.05477905273438,507.77294921875,3141.51611328125,401.07421875,3473.10009765625,940.1141967773438,3060.289794921875,101.47412109375,945.7349853515625,1694.7889404296875,1376.5579833984375,1168.36572265625,1016.84619140625,1643.3560791015625,513.6041259765625,2359.64111328125,412.57550048828125,2456.390625,868.1694946289062,1074.8890380859375,441.59783935546875,1880.050048828125,1051.414794921875,1356.40966796875,69.06639862060547,572.7308959960938,26.57457160949707,372.8750915527344,556.4017944335938,,241.62567138671875,709.6781616210938,1840.5157470703125,539.0148315429688,456.1584777832031,2230.073486328125,4713.38623046875,1173.8734130859375,8460.7626953125,68.0801010131836,3824.521728515625,1897.3251953125,39.34672164916992,166.39315795898438,142.85902404785156,123.6579360961914,2326.158935546875,45.9080810546875,155.9114227294922,112.14550018310547,1071.865966796875,1124.8294677734375,509.5858154296875,25915.759765625,,3320.05078125,998.1742553710938,705.8101196289062,462.62603759765625,194.381103515625,102.14120483398438,3098.9248046875,1041.2025146484375,2562.381591796875,1552.34033203125,1360.315185546875,1131.2274169921875,7602.80908203125,63.7139778137207,,287.5661315917969,225.28582763671875,181.6730194091797,53.20000076293945,493.8899841308594
2023-04-13,3204.862548828125,,1868.1270751953125,941.1500244140625,654.423828125,189.14999389648438,389.20013427734375,4365.37109375,2754.8759765625,913.5562133789062,861.9102172851562,4127.5078125,1339.748291015625,5799.43505859375,5850.09912109375,161.9183807373047,99.4333267211914,759.3111572265625,71.45234680175781,18142.517578125,149.0663604736328,4209.41015625,54.55044937133789,818.3601684570312,893.3535766601562,197.13153076171875,517.0916748046875,3113.984619140625,407.5853271484375,3501.050048828125,934.701904296875,3143.147216796875,101.05364990234375,940.2197875976562,1678.65478515625,1373.326416015625,1172.666015625,995.802978515625,1650.7198486328125,528.3054809570312,2330.827880859375,416.92205810546875,2463.432861328125,876.8009033203125,1071.9327392578125,441.99700927734375,1879.3499755859375,1085.214599609375,1319.2774658203125,68.35801696777344,580.8162231445312,26.720319747924805,374.8173828125,557.49609375,,242.71340942382812,712.0494995117188,1865.9168701171875,540.6339111328125,456.0338439941406,2201.083251953125,4536.37890625,1171.151123046875,8509.587890625,67.5362548828125,3785.040771484375,1899.7698974609375,40.82341384887695,163.79029846191406,143.85581970214844,120.45279693603516,2328.53662109375,46.59109115600586,158.58653259277344,110.37191772460938,1075.9083251953125,1128.223388671875,514.16845703125,25609.4375,,3311.9365234375,985.2147216796875,706.9890747070312,466.6013488769531,193.5921173095703,102.04627990722656,3048.449462890625,1019.5791625976562,2560.15380859375,1542.4649658203125,1358.868408203125,1158.3701171875,7575.4970703125,65.6932601928711,,284.0197448730469,225.36758422851562,179.79354858398438,53.849998474121094,492.96014404296875
2023-04-17,3203.8701171875,,1876.1158447265625,962.5499877929688,657.4405517578125,189.4499969482422,388.1097717285156,4353.85791015625,2787.574951171875,946.1849365234375,862.1096801757812,4094.782958984375,1339.5985107421875,5943.556640625,5906.57421875,166.5945587158203,99.92605590820312,751.9859008789062,72.29822540283203,18121.55078125,150.61422729492188,4282.85400390625,55.71169662475586,833.811279296875,884.2811279296875,200.71575927734375,514.0997924804688,3093.15283203125,409.7557373046875,3497.10009765625,934.5863647460938,3158.75,102.87570190429688,951.4942626953125,1700.9072265625,1386.30126953125,1201.3349609375,968.2567138671875,1625.5560302734375,529.84521484375,2348.830078125,423.49127197265625,2478.6337890625,879.0441284179688,1087.945068359375,449.7312316894531,1937.0,1099.9378662109375,1194.966064453125,68.40229797363281,584.736328125,26.768901824951172,379.1283264160156,557.5458374023438,,245.58106994628906,712.5929565429688,1891.5177001953125,534.4027099609375,470.2895812988281,2157.4755859375,4230.00927734375,1179.3182373046875,8513.3662109375,68.0801010131836,3630.189453125,1975.8031005859375,41.39503860473633,160.52493286132812,145.12445068359375,123.28522491455078,2347.85693359375,47.61560821533203,162.3248291015625,111.78168487548828,1081.3665771484375,1143.29638671875,524.8290405273438,25335.513671875,,3325.02880859375,980.5021362304688,700.7012329101562,469.2349853515625,194.233154296875,101.71403503417969,3001.272216796875,966.200927734375,2579.9072265625,1550.580322265625,1360.365234375,1165.0438232421875,7661.78857421875,68.80355072021484,,288.49993896484375,228.06512451171875,176.40077209472656,53.95000076293945,491.44305419921875
2023-04-18,3182.736083984375,,1848.3548583984375,952.25,651.3577270507812,188.35000610351562,379.6844787597656,4306.1669921875,2798.8505859375,947.4341430664062,860.9130249023438,4051.37451171875,1333.6552734375,6189.54345703125,5861.19580078125,168.05880737304688,101.45352172851562,752.0848388671875,75.08467102050781,18053.47265625,150.21043395996094,4246.576171875,56.03946304321289,836.9512939453125,901.6456909179688,202.9886474609375,510.9609680175781,3198.730712890625,418.1412353515625,3506.800048828125,946.1620483398438,3192.548583984375,102.31507110595703,946.3206787109375,1682.4539794921875,1385.175048828125,1196.194580078125,988.3706665039062,1618.6798095703125,528.7525024414062,2323.82666015625,426.3066101074219,2468.1435546875,874.7039794921875,1114.205078125,448.9827575683594,1960.0,1121.998291015625,1195.9632568359375,69.06639862060547,591.4984741210938,27.44905662536621,377.5650329589844,563.564453125,,244.9383087158203,710.7649536132812,1884.6807861328125,538.1807250976562,465.3299865722656,2160.00927734375,4216.34130859375,1171.296875,8570.2890625,67.9317855834961,3670.215087890625,2016.48681640625,41.01395797729492,160.99815368652344,145.07916259765625,120.56460571289062,2410.077880859375,47.9083251953125,157.96920776367188,112.10001373291016,1068.9884033203125,1143.49609375,526.61376953125,25069.083984375,,3301.233642578125,986.4910278320312,694.6590576171875,470.07977294921875,194.52902221679688,102.14120483398438,2992.9072265625,961.744873046875,2552.2822265625,1559.2335205078125,1358.1697998046875,1140.4410400390625,7516.1708984375,69.27481842041016,,281.0296325683594,228.55555725097656,179.59828186035156,53.29999923706055,504.9501647949219
2023-04-19,3176.1376953125,,1851.250732421875,935.7999877929688,651.2093505859375,187.3000030517578,376.7108459472656,4287.95458984375,2754.8271484375,929.7456665039062,870.9346923828125,4105.80322265625,1329.809814453125,6156.3037109375,5893.00048828125,167.44476318359375,99.92605590820312,756.9354248046875,75.034912109375,17930.595703125,153.44076538085938,4238.67919921875,55.262176513671875,844.2283325195312,889.5977783203125,201.41510009765625,510.12713623046875,3269.148681640625,416.02020263671875,3476.199951171875,945.5745849609375,3218.03173828125,101.14708709716797,944.7588500976562,1667.7998046875,1381.2337646484375,1201.7305908203125,965.005126953125,1624.62939453125,521.302490234375,2329.779541015625,427.78839111328125,2458.96484375,869.876220703125,1060.453125,444.6915283203125,1968.8499755859375,1096.07373046875,1170.1796875,69.55340576171875,594.5856323242188,27.06039810180664,377.8018798828125,576.8452758789062,,245.28440856933594,713.7291870117188,1881.287353515625,536.2672729492188,474.775634765625,2162.9326171875,4095.227783203125,1181.79736328125,8518.568359375,68.22843170166016,3580.20703125,2012.333740234375,40.91868209838867,158.15869140625,145.07916259765625,120.41553497314453,2386.398193359375,47.371673583984375,157.72911071777344,111.7362060546875,1074.3096923828125,1121.3857421875,521.2593994140625,24568.265625,,3247.469970703125,977.3604736328125,688.5676879882812,466.501953125,190.78143310546875,102.6158447265625,2953.569091796875,951.1443481445312,2543.965087890625,1557.91357421875,1356.4736328125,1165.5418701171875,7437.59814453125,68.37942504882812,,286.1058349609375,230.14956665039062,176.13226318359375,54.150001525878906,506.1246337890625
2023-04-20,3159.518310546875,,1840.316162109375,933.0499877929688,658.8252563476562,195.8000030517578,377.3551330566406,4315.8447265625,2788.310302734375,927.5970458984375,866.2978515625,4152.53271484375,1330.5589599609375,6239.84228515625,5858.27294921875,167.91709899902344,101.35498046875,764.5082397460938,75.88079833984375,17982.751953125,154.20347595214844,4201.7099609375,55.56185531616211,840.6395874023438,881.8909912109375,200.6720428466797,515.2769775390625,3132.7138671875,408.86785888671875,3482.199951171875,935.7227783203125,3176.3095703125,101.56755828857422,951.8847045898438,1665.1849365234375,1359.2257080078125,1192.091796875,963.8902587890625,1630.6766357421875,526.7161865234375,2332.256591796875,424.6272888183594,2421.083740234375,872.3145141601562,1060.502685546875,454.7709655761719,1990.3499755859375,1101.7476806640625,1161.82275390625,69.24349212646484,589.734375,27.400474548339844,379.2704772949219,581.5208740234375,,256.55731201171875,707.25732421875,1880.3890380859375,541.566162109375,469.4920654296875,2175.746826171875,4054.515625,1184.8115234375,8552.6240234375,69.21724700927734,3573.27197265625,1998.1236572265625,39.9183464050293,160.61956787109375,144.21829223632812,119.26020050048828,2385.903076171875,47.42045974731445,158.38076782226562,111.59977722167969,1071.591796875,1126.825927734375,525.600830078125,24067.60546875,,3256.978515625,969.751708984375,691.072998046875,473.8562927246094,193.69073486328125,102.52091217041016,2968.10009765625,958.5554809570312,2553.81689453125,1554.197998046875,1390.6995849609375,1123.5079345703125,7397.916015625,68.19091796875,,274.52294921875,228.55555725097656,177.13304138183594,54.20000076293945,502.79681396484375
2023-04-21,3128.75927734375,,1800.47216796875,916.2000122070312,654.3743286132812,199.25,371.8043518066406,4328.6474609375,2825.81298828125,917.2037963867188,861.7606811523438,4146.70947265625,1316.3753662109375,6202.75244140625,5883.24072265625,166.68902587890625,101.30570983886719,757.4798583984375,74.88563537597656,18008.083984375,155.32513427734375,4272.1923828125,55.30900573730469,834.7083740234375,892.6707153320312,201.10914611816406,515.1298217773438,3160.636474609375,400.5809631347656,3455.89990234375,937.7546997070312,3131.06591796875,101.24052429199219,963.598388671875,1640.0213623046875,1362.0654296875,1194.8599853515625,974.52783203125,1633.31005859375,509.8791198730469,2342.54345703125,417.2184143066406,2426.280029296875,863.7805786132812,1044.0963134765625,443.1946105957031,1987.6500244140625,1092.111572265625,1165.573974609375,69.28776550292969,590.95947265625,27.25472640991211,386.8028259277344,570.0805053710938,,250.8219757080078,702.1688232421875,1890.0205078125,537.7391967773438,452.49481201171875,2158.64501953125,4072.08935546875,1179.123779296875,8399.3271484375,69.26669311523438,3593.829345703125,2010.458251953125,40.82341384887695,160.61956787109375,144.62606811523438,116.80047607421875,2417.657470703125,47.07895278930664,158.82659912109375,110.87213897705078,1072.939208984375,1104.56591796875,524.009033203125,23703.083984375,,3235.2236328125,971.4207763671875,688.1256103515625,468.2908935546875,193.00039672851562,100.7647705078125,3021.682373046875,936.9320678710938,2542.974853515625,1577.419921875,1380.3720703125,1088.6458740234375,7281.837890625,67.20127868652344,,277.592529296875,226.2258758544922,179.67152404785156,56.04999923706055,507.7396545410156
2023-04-24,3192.3603515625,,1799.4237060546875,887.0999755859375,663.9684448242188,201.39999389648438,376.9586486816406,4366.115234375,2834.637451171875,890.5711059570312,879.8095703125,4169.6171875,1318.22314453125,6323.33349609375,5879.12890625,170.23158264160156,100.32024383544922,752.579833984375,76.1793441772461,17974.69140625,155.77378845214844,4255.6083984375,56.74182891845703,837.698974609375,880.9154052734375,202.42044067382812,514.8355102539062,3122.689208984375,405.6123046875,3467.199951171875,925.6878662109375,3113.55517578125,102.1281967163086,965.9899291992188,1667.010498046875,1383.4368896484375,1188.1868896484375,979.26611328125,1646.52587890625,543.90087890625,2382.26318359375,422.6022033691406,2428.028564453125,882.408935546875,1053.7529296875,441.8972473144531,1991.949951171875,1078.0731201171875,1164.5767822265625,69.28776550292969,591.3516235351562,28.712196350097656,387.22918701171875,573.6121215820312,,256.31011962890625,711.7529907226562,1893.6136474609375,539.1129150390625,452.4200744628906,2171.9951171875,4084.391357421875,1174.2623291015625,8308.7431640625,70.0577392578125,3636.57958984375,2029.3345947265625,40.39469909667969,161.8026580810547,145.215087890625,119.85649871826172,2398.832763671875,48.054683685302734,159.10096740722656,112.73670196533203,1077.05029296875,1103.7174072265625,535.0554809570312,23686.509765625,,3254.2900390625,961.3084716796875,719.712158203125,472.2662048339844,193.14834594726562,101.09701538085938,3035.017822265625,943.8271484375,2603.620849609375,1585.3885498046875,1381.0206298828125,1097.4610595703125,7363.033203125,69.32194519042969,,288.0231018066406,224.99972534179688,184.50442504882812,56.0,505.9778747558594
2023-04-25,3310.13720703125,,1842.0137939453125,931.1500244140625,664.1168212890625,205.64999389648438,379.1393127441406,4383.43505859375,2841.402587890625,934.6424560546875,875.8707275390625,4179.6748046875,1344.2431640625,6331.56982421875,6019.32666015625,173.9158477783203,99.67969512939453,764.8052368164062,76.72667694091797,18017.103515625,155.90838623046875,4345.98193359375,57.63149642944336,835.9046630859375,887.4027709960938,201.2839813232422,516.35595703125,3155.551025390625,404.6257629394531,3465.85009765625,930.9268188476562,3147.9404296875,102.03474426269531,940.2197875976562,1664.5927734375,1382.8739013671875,1202.0272216796875,978.7085571289062,1623.11767578125,526.219482421875,2379.11962890625,424.577880859375,2418.995361328125,890.89404296875,1058.0391845703125,433.6640319824219,1992.699951171875,1097.3944091796875,1163.247314453125,69.46485137939453,595.76171875,29.9267578125,389.929443359375,572.6670532226562,,257.0022888183594,716.3475952148438,1885.678955078125,538.0335083007812,445.4915771484375,2190.558837890625,4087.271484375,1176.303955078125,8311.4423828125,70.3543930053711,3633.2109375,2026.9708251953125,40.108882904052734,161.94464111328125,145.57754516601562,120.9000244140625,2389.123046875,48.59133529663086,159.7526092529297,113.7371826171875,1085.2947998046875,1103.8671875,542.001708984375,23892.9609375,,3316.765380859375,954.7796020507812,721.578857421875,470.6263427734375,194.92349243164062,101.6191177368164,3036.165283203125,935.2903442382812,2607.234619140625,1605.7750244140625,1378.326416015625,1107.122802734375,7361.69775390625,69.60469055175781,,285.5495910644531,227.8199005126953,183.38160705566406,57.75,507.64178466796875
2023-04-26,3373.688232421875,,1845.309326171875,924.5999755859375,657.4405517578125,211.35000610351562,383.0545959472656,4377.380859375,2853.168212890625,919.4523315429688,885.14453125,4137.75830078125,1333.15576171875,6372.7548828125,6000.20458984375,173.39627075195312,100.17243194580078,765.6466674804688,77.12474060058594,18194.380859375,156.58135986328125,4348.40087890625,57.99672317504883,835.6553955078125,888.8173217773438,200.8468780517578,523.4677124023438,3149.242431640625,410.9888916015625,3461.60009765625,933.1995849609375,3177.67919921875,102.96913146972656,952.8609008789062,1676.73046875,1390.9769287109375,1205.9814453125,989.9501342773438,1630.5791015625,528.0571899414062,2386.16796875,419.63861083984375,2438.761474609375,892.3570556640625,1055.13232421875,427.92578125,2017.550048828125,1113.095947265625,1165.763916015625,69.46485137939453,596.0557250976562,29.392351150512695,390.5926818847656,567.4442749023438,,255.42013549804688,714.8160400390625,1874.9993896484375,537.4938354492188,452.0711364746094,2218.0390625,4061.642578125,1179.901611328125,8348.736328125,71.04655456542969,3618.498779296875,2062.384765625,42.204833984375,160.7615203857422,146.03065490722656,123.24796295166016,2389.519287109375,49.03041458129883,163.4566192626953,113.96458435058594,1078.9228515625,1116.294921875,546.391357421875,23777.951171875,,3432.55615234375,953.5523681640625,733.6141357421875,475.2476501464844,195.46592712402344,101.42925262451172,3057.33984375,934.6337280273438,2614.957763671875,1586.072998046875,1370.543212890625,1121.0677490234375,7379.212890625,70.59432983398438,,287.8542175292969,225.77630615234375,182.84463500976562,58.20000076293945,505.733154296875
2023-04-27,3390.53369140625,,1850.4521484375,917.0499877929688,652.5445556640625,214.14999389648438,385.38397216796875,4384.427734375,2843.314453125,916.5042114257812,878.9122314453125,4242.86279296875,1358.4266357421875,6482.56396484375,6142.9775390625,175.4745635986328,99.97532653808594,778.56494140625,76.92571258544922,18344.74609375,159.56492614746094,4359.111328125,57.87498092651367,851.7046508789062,891.5975952148438,202.59527587890625,520.2797241210938,3167.287109375,415.9708557128906,3500.800048828125,947.3465576171875,3192.548583984375,102.1281967163086,930.8487548828125,1678.9508056640625,1389.97314453125,1207.2666015625,995.2457275390625,1639.55224609375,514.3988037109375,2389.501953125,425.56573486328125,2398.112060546875,895.673095703125,1050.5009765625,423.58465576171875,2021.050048828125,1119.89501953125,1183.5225830078125,71.23577880859375,593.9976196289062,30.55832862854004,394.14569091796875,576.4473266601562,,253.68963623046875,723.36279296875,1904.94189453125,535.482177734375,468.7942199707031,2246.7373046875,4217.8544921875,1190.061767578125,8384.115234375,71.68928527832031,3680.9150390625,2074.258544921875,42.72882080078125,161.8026580810547,145.0338592529297,122.87527465820312,2367.177001953125,49.17677688598633,161.84469604492188,113.78265380859375,1085.7515869140625,1135.01123046875,544.8477783203125,23562.921875,,3424.39208984375,960.8665771484375,740.7861938476562,478.62664794921875,195.76177978515625,102.18867492675781,3047.589111328125,941.059814453125,2637.1865234375,1593.0150146484375,1379.32421875,1128.0401611328125,7422.75439453125,69.9345703125,,290.7350769042969,225.69454956054688,182.7714080810547,60.70000076293945,503.7267150878906
2023-04-28,3396.84423828125,,1922.2510986328125,951.0,673.8592529296875,224.85000610351562,393.01629638671875,4479.90673828125,2845.667724609375,944.3861083984375,857.572509765625,4265.7216796875,1353.082763671875,6675.279296875,6222.291015625,177.3639373779297,101.79844665527344,791.2357788085938,78.0203857421875,18588.521484375,160.4398193359375,4495.0419921875,59.457645416259766,868.3518676757812,885.8419799804688,203.77545166015625,522.7319946289062,3196.08984375,420.4595947265625,3511.949951171875,949.5230102539062,3229.281494140625,100.2594223022461,885.8486938476562,1697.6014404296875,1429.7537841796875,1216.163818359375,1005.4982299804688,1645.9893798828125,526.219482421875,2437.07958984375,430.80133056640625,2386.79638671875,894.9904174804688,1063.360107421875,433.6141662597656,2020.949951171875,1127.770263671875,1189.6954345703125,72.07698059082031,605.4639282226562,30.849822998046875,403.1939392089844,579.8297119140625,,257.79339599609375,716.6439819335938,1934.33544921875,539.6035766601562,463.0121765136719,2304.03564453125,4314.80322265625,1192.88134765625,8429.8486328125,72.57923126220703,3741.20068359375,2134.49267578125,42.15719985961914,162.7965087890625,144.03704833984375,126.6394271850586,2396.9501953125,50.98187255859375,162.73638916015625,120.19485473632812,1105.597900390625,1138.0557861328125,557.9202270507812,24147.0390625,,3434.49755859375,969.6536254882812,750.4635620117188,481.95599365234375,198.325927734375,102.47344970703125,3077.5107421875,960.3377685546875,2615.7998046875,1615.552490234375,1364.8055419921875,1133.8670654296875,7477.478515625,71.4897232055664,,287.1290588378906,228.35121154785156,187.94602966308594,64.9000015258789,508.865234375
2023-05-02,3420.894775390625,,1917.158203125,974.6500244140625,674.0570678710938,235.9499969482422,390.93475341796875,4457.177734375,2842.922607421875,958.427001953125,868.1925048828125,4329.29443359375,1347.4893798828125,6717.29248046875,6191.6259765625,177.694580078125,102.7839126586914,782.2276611328125,81.20489501953125,18997.73046875,162.01011657714844,4453.087890625,59.93525314331055,871.9406127929688,895.2559204101562,206.39804077148438,526.2142333984375,3182.201904296875,418.53582763671875,3545.89990234375,953.4810791015625,3283.1337890625,101.19380950927734,901.320556640625,1716.597412109375,1438.6158447265625,1211.616455078125,1008.7581787109375,1645.648193359375,540.8711547851562,2377.357666015625,440.729248046875,2381.357177734375,899.3305053710938,1071.14453125,438.65386962890625,2067.39990234375,1125.9114990234375,1213.1522216796875,72.7410888671875,614.4313354492188,32.59878921508789,402.15179443359375,589.678466796875,,254.82684326171875,729.0936279296875,1917.4678955078125,539.750732421875,456.3329162597656,2323.57421875,4440.55322265625,1202.9930419921875,8613.666015625,74.30966186523438,3769.040771484375,2132.9677734375,42.39537811279297,166.20387268066406,148.8397979736328,129.39732360839844,2397.445556640625,51.46974182128906,164.69131469726562,124.10588073730469,1114.9844970703125,1148.83642578125,555.0259399414062,24005.337890625,,3484.776611328125,955.319580078125,765.9375610351562,477.28497314453125,198.96694946289062,104.70423889160156,3077.654296875,988.246337890625,2637.582763671875,1619.0235595703125,1403.47216796875,1153.389892578125,7378.91650390625,72.10235595703125,,281.1488342285156,229.78175354003906,189.58140563964844,63.45000076293945,505.9778747558594
2023-05-03,3432.2744140625,,1836.421630859375,942.0499877929688,662.3364868164062,231.64999389648438,380.2792053222656,4481.64404296875,2872.483642578125,922.3505249023438,857.4229736328125,4281.02587890625,1345.441650390625,6770.0771484375,6123.35986328125,174.3409423828125,104.8041000366211,771.4376220703125,86.52897644042969,18536.466796875,161.87551879882812,4468.93212890625,59.84160614013672,883.8030395507812,898.1337280273438,207.097412109375,527.6856079101562,3196.921142578125,421.7913818359375,3554.0,953.83740234375,3275.503662109375,100.91349029541016,916.7924194335938,1712.99560546875,1471.615234375,1227.1373291015625,1000.6317138671875,1651.4027099609375,535.10986328125,2383.786865234375,436.9259948730469,2414.673095703125,900.06201171875,1072.52392578125,429.3728332519531,2164.10009765625,1121.2646484375,1205.2701416015625,73.22808837890625,615.1663208007812,34.444923400878906,404.70989990234375,585.5499267578125,,258.683349609375,723.7086791992188,1927.2490234375,541.0263671875,453.6662292480469,2296.142578125,4391.4931640625,1201.1942138671875,8633.736328125,73.91413116455078,3757.250732421875,2145.7041015625,43.490989685058594,166.91371154785156,146.03065490722656,127.04937744140625,2441.238037109375,51.274593353271484,164.4169158935547,123.83300018310547,1105.415283203125,1134.861572265625,550.3951416015625,24071.72265625,,3525.39794921875,946.041748046875,767.7060546875,480.71368408203125,200.98866271972656,104.1346664428711,3039.893310546875,975.253662109375,2627.87939453125,1618.339111328125,1387.1573486328125,1152.692626953125,7428.9892578125,71.39546966552734,,284.1488952636719,227.45205688476562,187.99484252929688,63.54999923706055,509.6972351074219
2023-05-04,3622.840576171875,,1908.5704345703125,945.5499877929688,672.326171875,238.14999389648438,384.8883361816406,4519.111328125,2924.595703125,929.5957641601562,863.5057373046875,4290.50634765625,1372.85986328125,6680.83544921875,6331.4267578125,174.95498657226562,105.69102478027344,781.1387329101562,85.63334655761719,18417.146484375,165.26287841796875,4528.111328125,60.656349182128906,947.2024536132812,910.6695556640625,207.5782012939453,520.2797241210938,3210.41796875,419.07843017578125,3584.5,956.8709716796875,3266.650390625,100.11927032470703,909.227294921875,1736.6295166015625,1449.1668701171875,1241.7684326171875,1008.0494384765625,1685.1983642578125,542.8578491210938,2395.07421875,440.0871276855469,2434.82763671875,898.9404296875,1073.8543701171875,436.55816650390625,2163.60009765625,1109.96533203125,1209.44873046875,73.75936889648438,618.9883422851562,33.23036193847656,402.29388427734375,591.9664916992188,,255.96401977539062,729.884033203125,1943.8671875,542.1058349609375,451.6723937988281,2296.727294921875,4394.470703125,1197.5482177734375,8636.974609375,74.70519256591797,3767.5546875,2127.857421875,43.10990905761719,166.91371154785156,145.89471435546875,129.9936065673828,2442.427001953125,52.05517578125,163.83389282226562,124.51514434814453,1118.158935546875,1165.356689453125,559.5603637695312,24268.048828125,,3562.683837890625,956.2523193359375,761.909423828125,477.8315734863281,201.03797912597656,105.41619110107422,3078.89697265625,980.7415771484375,2644.06787109375,1622.641357421875,1401.9254150390625,1164.4462890625,7424.0908203125,72.95062255859375,,286.6124572753906,227.37026977539062,187.3114013671875,65.69999694824219,509.0120544433594
2023-05-05,3695.88623046875,,1917.6077880859375,940.5499877929688,676.4308471679688,239.85000610351562,397.0307312011719,4568.04248046875,2954.107666015625,918.2031860351562,862.8576049804688,4295.70361328125,1357.677490234375,6642.57470703125,6331.03076171875,173.2545623779297,104.75483703613281,779.3568725585938,80.3590087890625,18543.421875,163.96177673339844,4566.56103515625,59.663673400878906,988.7210083007812,902.1822509765625,207.53448486328125,495.36431884765625,3218.48681640625,421.4461364746094,3598.199951171875,951.95947265625,3282.106689453125,100.58645629882812,914.3032836914062,1729.376708984375,1441.577880859375,1271.129638671875,997.4190673828125,1585.5670166015625,536.1032104492188,2426.268798828125,428.97381591796875,2428.999755859375,904.0607299804688,1056.4625244140625,434.81170654296875,2158.85009765625,1049.9964599609375,1195.725830078125,73.31664276123047,612.9122314453125,33.86193084716797,406.2258605957031,580.0784301757812,,257.5461730957031,724.597900390625,1925.0032958984375,549.5635375976562,446.6629333496094,2316.801513671875,4381.58349609375,1177.61669921875,8782.2724609375,74.4579849243164,3780.978759765625,2159.843505859375,43.53862380981445,164.9260711669922,145.26039123535156,125.85679626464844,2449.313232421875,51.079444885253906,165.34292602539062,120.33130645751953,1115.30419921875,1171.595458984375,556.1837158203125,24327.388671875,,3618.538330078125,952.7669677734375,762.6463012695312,474.1544494628906,197.38900756835938,103.137939453125,3088.456787109375,972.2518310546875,2705.95166015625,1613.0592041015625,1413.75,1210.1654052734375,7549.322265625,72.00810241699219,,288.5992431640625,224.55015563964844,185.21226501464844,65.4000015258789,506.02679443359375
