Date,AXISBANK.NS,BRITANNIA.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,RELIANCE.NS,TATAMOTORS.NS,TATAPOWER.NS,TCS.NS,TITAN.NS,WIPRO.NS
2020-01-06,720.1123657226562,2735.28076171875,490.26422119140625,1191.2855224609375,1980.24951171875,1776.254638671875,508.1724853515625,657.394775390625,189.30715942382812,1647.572265625,6761.93212890625,1360.2633056640625,89.99423217773438,669.4476928710938,184.50381469726562,53.127479553222656,,1131.805419921875,119.05403137207031
2020-01-07,722.6015625,2748.449951171875,492.15948486328125,1210.14892578125,1963.44189453125,1781.123046875,505.4658203125,647.652099609375,189.50848388671875,1665.8170166015625,6791.8896484375,1348.3841552734375,91.24309539794922,679.7470092773438,183.55967712402344,52.98705291748047,,1133.1239013671875,120.49410247802734
2020-01-08,721.3569946289062,2736.683837890625,493.423095703125,1206.98095703125,1937.93798828125,1789.1446533203125,508.4141845703125,639.021484375,188.58245849609375,1649.865234375,6755.01953125,1357.86669921875,90.78895568847656,674.6419067382812,181.42295837402344,52.659393310546875,,1116.859130859375,120.30523681640625
2020-01-09,739.6273193359375,2716.31884765625,488.8321228027344,1220.5167236328125,1968.8773193359375,1794.4305419921875,528.0855712890625,647.3406372070312,189.87081909179688,1660.03466796875,6940.04443359375,1381.66259765625,90.3348159790039,690.1798706054688,190.8146209716797,54.110450744628906,,1136.5430908203125,119.76226043701172
2020-01-10,736.8395385742188,2706.04541015625,488.8742370605469,1231.3643798828125,1976.3194580078125,1812.0030517578125,522.2373046875,656.7720336914062,191.6422882080078,1679.625244140625,7038.55810546875,1385.663330078125,91.0538558959961,690.0238037109375,195.13775634765625,55.187042236328125,,1127.360595703125,118.86517333984375
2020-01-13,734.2010498046875,2756.143310546875,494.054931640625,1234.532470703125,1979.0789794921875,1849.884521484375,520.6422119140625,688.2693481445312,192.64883422851562,1686.005859375,7059.87451171875,1383.0592041015625,92.15135955810547,688.2626953125,195.0383758544922,55.60832214355469,,1132.147216796875,120.30523681640625
2020-01-14,744.6554565429688,2810.495361328125,500.6253356933594,1237.892333984375,2016.4151611328125,1862.8211669921875,519.6755981445312,690.1378784179688,195.8697052001953,1671.749267578125,7092.61572265625,1402.906494140625,93.47591400146484,681.8870239257812,194.64083862304688,56.35725402832031,,1140.1087646484375,121.43843078613281
2020-01-15,743.0624389648438,2818.68603515625,501.8469543457031,1232.8525390625,2070.684814453125,1874.7374267578125,517.7422485351562,682.9307861328125,195.1852569580078,1670.552734375,7184.9375,1402.114013671875,93.7408218383789,679.4125366210938,199.11306762695312,57.0125732421875,,1157.4482421875,117.21261596679688
2020-01-16,734.1014404296875,2851.3154296875,499.74090576171875,1236.116455078125,2035.7315673828125,1900.3314208984375,519.24072265625,682.4414672851562,193.85667419433594,1696.4246826171875,7165.4453125,1448.790771484375,91.9242935180664,685.6766967773438,196.33035278320312,57.10618591308594,,1165.31201171875,118.2513656616211
2020-01-17,736.6902465820312,2827.963623046875,504.4161376953125,1226.99658203125,2052.037109375,1910.578369140625,514.3106689453125,683.1976928710938,193.2124786376953,1692.9849853515625,7220.65576171875,1456.76806640625,91.73507690429688,704.8930053710938,196.08189392089844,57.62107467651367,,1161.2579345703125,118.55825805664062
2020-01-20,724.0452880859375,2815.2919921875,496.37139892578125,1204.6771240234375,2019.927490234375,1912.9432373046875,517.017333984375,683.7315673828125,194.78265380859375,1613.0267333984375,7152.9150390625,1454.6734619140625,89.50224304199219,683.202392578125,193.7960968017578,56.40406036376953,,1160.3787841796875,117.09457397460938
2020-01-21,714.4868774414062,2816.016357421875,491.99102783203125,1194.54931640625,2005.795166015625,1906.0345458984375,513.3440551757812,678.4376220703125,192.004638671875,1620.2047119140625,7011.8173828125,1441.7940673828125,88.66966247558594,683.8933715820312,190.2183074951172,55.748741149902344,,1148.998046875,116.66964721679688
2020-01-22,709.508544921875,2811.58154296875,497.55072021484375,1191.189453125,2006.088134765625,1902.6033935546875,505.41741943359375,685.2886352539062,191.6825714111328,1580.72412109375,6851.419921875,1467.0765380859375,84.88520812988281,683.6480712890625,184.45413208007812,55.37428283691406,,1150.414794921875,116.07945251464844
2020-01-23,719.863525390625,2817.55517578125,504.54254150390625,1195.029296875,2031.759521484375,1907.425537109375,510.1058044433594,697.8786010742188,191.56178283691406,1601.012939453125,6862.4619140625,1467.090576171875,85.90701293945312,680.7501220703125,187.23683166503906,56.31044387817383,,1176.2530517578125,117.42509460449219
2020-01-24,734.2010498046875,2889.556640625,513.6284790039062,1194.7413330078125,2064.28759765625,1923.004638671875,516.0507202148438,696.4551391601562,191.76304626464844,1638.0009765625,6844.55517578125,1486.5888671875,86.85313415527344,678.3870849609375,185.3485565185547,57.29342269897461,,1199.45361328125,117.377685546875
2020-01-27,737.0386962890625,2872.992919921875,510.7969970703125,1164.6458740234375,2053.500732421875,1911.55224609375,519.3372802734375,692.3176879882812,188.90455627441406,1613.4752197265625,6864.09375,1478.14892578125,85.64210510253906,671.6993408203125,181.07510375976562,56.825340270996094,,1185.7286376953125,116.31105041503906
2020-01-28,733.9521484375,2879.3740234375,508.34588623046875,1174.2457275390625,2064.454833984375,1910.8568115234375,510.58917236328125,692.2286987304688,185.80447387695312,1621.152099609375,6718.3876953125,1454.6173095703125,84.80953216552734,656.18359375,175.01278686523438,56.87214660644531,,1167.3634033203125,115.69477081298828
2020-01-29,732.060302734375,2909.197021484375,514.600341796875,1186.3895263671875,2079.088623046875,1923.46826171875,509.0424499511719,702.638916015625,190.5552215576172,1635.5086669921875,6731.11083984375,1497.085693359375,85.67994689941406,659.7951049804688,186.88900756835938,57.0125732421875,,1158.766845703125,116.9747314453125
2020-01-30,727.729248046875,2906.029052734375,513.755126953125,1176.9818115234375,2075.701904296875,1908.5384521484375,514.4557495117188,694.631103515625,188.46168518066406,1623.345458984375,6740.85595703125,1464.44384765625,86.02056121826172,643.6997680664062,185.0504150390625,56.45086669921875,,1151.9776611328125,114.10665893554688
2020-01-31,726.1361694335938,2896.977783203125,499.85150146484375,1177.2216796875,2092.050048828125,1886.421630859375,508.1241455078125,690.40478515625,189.34742736816406,1686.654052734375,6638.16552734375,1449.2198486328125,85.41503143310547,629.3878784179688,175.5096893310547,54.39130401611328,,1160.2811279296875,112.25782775878906
2020-02-03,705.8744506835938,2923.543212890625,489.4555969238281,1145.0625,1986.9393310546875,2020.6065673828125,498.36083984375,682.7973022460938,167.16363525390625,1671.2008056640625,6732.0703125,1538.0587158203125,83.4471206665039,617.728759765625,162.83840942382812,51.39556884765625,,1158.9622802734375,112.54224395751953
2020-02-04,711.898193359375,2925.7607421875,495.7101745605469,1180.5816650390625,2058.768798828125,1998.9530029296875,513.1023559570312,700.9927978515625,173.6456298828125,1693.1844482421875,6912.8720703125,1552.645751953125,84.77168273925781,635.9642333984375,164.67698669433594,52.79981994628906,,1246.294921875,113.8933334350586
2020-02-05,720.908935546875,2946.9853515625,503.4015197753906,1194.8372802734375,1984.51416015625,2003.311767578125,521.1256103515625,698.056640625,174.289794921875,1684.66015625,6760.49169921875,1545.9700927734375,84.16617584228516,645.8175048828125,182.6155548095703,53.54875183105469,,1250.2510986328125,114.8414535522461
2020-02-06,733.7529907226562,2943.591064453125,506.8668212890625,1190.1815185546875,2016.3316650390625,1999.69482421875,523.5422973632812,686.3118286132812,171.9546661376953,1668.95751953125,6741.9609375,1536.5443115234375,84.77168273925781,649.9638671875,177.7458038330078,54.0168342590332,,1230.1763916015625,115.50514221191406
2020-02-07,744.9044189453125,2942.867431640625,513.6284790039062,1192.4853515625,2043.21533203125,2002.987060546875,518.5640258789062,691.6058349609375,171.83389282226562,1648.07080078125,6694.095703125,1540.58740234375,87.4964828491211,639.1965942382812,172.52821350097656,54.29768753051758,,1245.5133056640625,115.6473617553711
2020-02-10,737.8849487304688,2856.157470703125,511.2618103027344,1190.661376953125,1994.9249267578125,2002.384521484375,516.1473999023438,687.9579467773438,169.5390167236328,1664.2718505859375,6618.38623046875,1525.9061279296875,85.90701293945312,640.0659790039062,167.8572235107422,53.31471252441406,,1228.125,114.20146942138672
2020-02-11,746.6965942382812,2837.2412109375,516.1217041015625,1190.9493408203125,2003.9140625,1996.2174072265625,521.7539672851562,688.2693481445312,171.18971252441406,1672.3970947265625,6753.62646484375,1509.3892822265625,88.44259643554688,647.71240234375,168.7019805908203,53.97002410888672,,1241.312744140625,114.36740112304688
2020-02-12,751.9735717773438,2839.141845703125,519.03759765625,1199.01318359375,2026.1573486328125,2096.091064453125,530.9855346679688,694.9424438476562,171.5520782470703,1709.7342529296875,6762.7958984375,1537.7471923828125,88.4047622680664,655.537109375,169.8945770263672,52.42535400390625,,1239.6519775390625,115.88439178466797
2020-02-13,744.555908203125,2837.693603515625,517.64306640625,1191.7174072265625,2014.3660888671875,2117.466064453125,522.9623413085938,704.9077758789062,170.6260528564453,1684.7099609375,6726.06982421875,1548.550537109375,87.1558837890625,657.253662109375,168.45352172851562,51.7700309753418,,1268.0791015625,115.55255126953125
2020-02-14,733.3048706054688,2802.8017578125,525.4188232421875,1170.5498046875,1970.5078125,2091.176025390625,527.6022338867188,699.7471923828125,167.244140625,1675.886474609375,6638.453125,1543.29052734375,85.30150604248047,663.2503051757812,168.05601501464844,50.36578369140625,,1263.53662109375,115.14958190917969
2020-02-17,735.1967163085938,2791.442626953125,518.4882202148438,1168.43798828125,1963.499755859375,2088.904052734375,523.5422973632812,702.4164428710938,164.90899658203125,1686.005859375,6631.68505859375,1565.1806640625,83.48497009277344,659.0816650390625,168.05601501464844,48.44664764404297,,1285.6141357421875,115.57625579833984
2020-02-18,730.4673461914062,2775.467529296875,513.0789794921875,1164.694091796875,1937.0997314453125,2072.026611328125,523.1557006835938,709.71240234375,164.14404296875,1685.9063720703125,6511.03857421875,1547.762939453125,82.95514678955078,654.244140625,160.60231018066406,48.259403228759766,,1280.6807861328125,115.69477081298828
2020-02-19,737.8351440429688,2789.768310546875,511.9803466796875,1178.085693359375,1936.197021484375,2125.579833984375,526.6356201171875,712.20361328125,166.43890380859375,1695.975830078125,6487.5146484375,1583.7303466796875,84.80953216552734,670.47314453125,157.07421875,48.07217025756836,,1298.8505859375,117.377685546875
2020-02-20,741.071044921875,2769.086669921875,513.924072265625,1168.389892578125,1926.436767578125,2084.8701171875,528.7622680664062,709.1340942382812,167.0428009033203,1680.87158203125,6488.474609375,1560.5618896484375,84.27971649169922,662.5147094726562,157.5214385986328,48.30621337890625,,1292.2568359375,116.47696685791016
2020-02-24,722.3028564453125,2748.088134765625,503.02117919921875,1161.5260009765625,1878.23828125,2054.17529296875,512.1840209960938,708.1107788085938,163.45960998535156,1673.19482421875,6212.71240234375,1541.4788818359375,83.03083038330078,644.2346801757812,149.7198944091797,48.540260314941406,,1250.3001708984375,115.76587677001953
2020-02-25,725.5885009765625,2745.689453125,492.2871398925781,1152.262451171875,1878.1954345703125,2071.284912109375,513.2473754882812,710.3796997070312,162.4933319091797,1670.752197265625,6159.0859375,1545.559814453125,83.33358001708984,631.5056762695312,148.9745330810547,48.399837493896484,,1230.957763671875,115.71847534179688
2020-02-26,726.2357177734375,2752.749267578125,493.2591247558594,1151.2542724609375,1842.42236328125,2073.69580078125,506.2391052246094,696.4551391601562,159.9166259765625,1661.4801025390625,5986.54296875,1532.3172607421875,82.57669067382812,620.6268310546875,143.65756225585938,46.19983673095703,,1226.073486328125,113.72740936279297
2020-02-27,732.65771484375,2738.901123046875,484.3421630859375,1151.4462890625,1814.647216796875,2091.08349609375,498.16748046875,692.0952758789062,159.0711669921875,1677.68115234375,6039.30419921875,1534.5438232421875,82.53886413574219,618.0632934570312,144.35324096679688,46.15303421020508,,1248.346435546875,109.7927017211914
2020-02-28,694.2749633789062,2688.350830078125,451.6329345703125,1130.5186767578125,1764.341796875,2016.711669921875,480.6709899902344,651.0331420898438,159.0711669921875,1615.4691162109375,6032.87158203125,1488.7921142578125,80.64664459228516,592.382080078125,128.15386962890625,43.718997955322266,,1225.4876708984375,104.98097229003906
2020-03-02,681.2318115234375,2669.25341796875,464.6068115234375,1132.3907470703125,1698.7301025390625,2002.523193359375,489.2259521484375,659.3523559570312,157.25941467285156,1594.18359375,6034.84033203125,1520.03271484375,78.640869140625,586.8089599609375,124.62579345703125,41.00410842895508,,1215.3765869140625,104.67283630371094
2020-03-03,684.1690063476562,2739.308349609375,477.58062744140625,1134.502685546875,1767.007568359375,2009.2001953125,497.5874938964844,664.6463623046875,156.0918731689453,1621.4012451171875,6131.7216796875,1543.569091796875,82.42533111572266,598.713134765625,129.5452423095703,41.56581497192383,,1218.1610107421875,106.04761505126953
2020-03-04,679.2405395507812,2772.389892578125,475.9324645996094,1102.871337890625,1759.698486328125,2017.731689453125,491.4009094238281,675.1010131835938,150.97869873046875,1603.1064453125,6130.08935546875,1560.7508544921875,81.70629119873047,597.3087768554688,125.42085266113281,41.893470764160156,,1222.0194091796875,108.4890365600586
2020-03-05,674.9591674804688,2830.407470703125,487.1736145019531,1105.271240234375,1774.7900390625,2056.818603515625,487.6792907714844,671.4085083007812,151.4215545654297,1646.3758544921875,6112.42236328125,1564.0341796875,81.63057708740234,584.5797119140625,124.9736328125,41.42538833618164,,1230.02978515625,108.89198303222656
2020-03-06,654.7969970703125,2788.9990234375,478.5526428222656,1089.479736328125,1752.7762451171875,2029.833251953125,470.1344299316406,657.48388671875,146.3487091064453,1626.136962890625,6189.236328125,1550.1644287109375,79.58698272705078,566.6785888671875,113.49494171142578,40.30198669433594,,1213.8626708984375,105.97650909423828
2020-03-09,620.8449096679688,2712.155517578125,456.78863525390625,1062.9842529296875,1682.047607421875,1967.330810546875,442.4880065917969,626.7872314453125,142.68492126464844,1573.396240234375,5954.13720703125,1512.6162109375,77.88398742675781,496.7466735839844,105.04741668701172,37.2126350402832,,1175.6180419921875,101.63883209228516
2020-03-11,616.6631469726562,2759.039794921875,453.7036437988281,1069.2242431640625,1750.8411865234375,1998.3966064453125,450.12457275390625,610.3713989257812,141.43685913085938,1584.5126953125,5901.52001953125,1514.2388916015625,77.99751281738281,514.3132934570312,98.2894058227539,35.48072814941406,,1160.1834716796875,101.0225601196289
2020-03-12,540.893310546875,2543.9404296875,416.97967529296875,980.4261474609375,1640.040283203125,1906.54443359375,411.4582214355469,561.61279296875,125.45323181152344,1460.6370849609375,5418.40869140625,1468.66650390625,71.41255950927734,473.9413146972656,87.45669555664062,37.77433395385742,,1051.84814453125,94.38568878173828
