Date,ABB.NS,ADANIENSOL.NS,ADANIENT.NS,ADANIGREEN.NS,ADANIPORTS.NS,ADANIPOWER.NS,AMBUJACEM.NS,APOLLOHOSP.NS,ASIANPAINT.NS,ATGL.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJAJHLDNG.NS,BAJFINANCE.NS,BANKBARODA.NS,BEL.NS,BHARTIARTL.NS,BHEL.NS,BOSCHLTD.NS,BPCL.NS,BRITANNIA.NS,CANBK.NS,CHOLAFIN.NS,CIPLA.NS,COALINDIA.NS,DABUR.NS,DIVISLAB.NS,DLF.NS,DMART.NS,DRREDDY.NS,EICHERMOT.NS,GAIL.NS,GODREJCP.NS,GRASIM.NS,HAL.NS,HAVELLS.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ICICIGI.NS,ICICIPRULI.NS,INDIGO.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,IRCTC.NS,IRFC.NS,ITC.NS,JINDALSTEL.NS,JIOFIN.NS,JSWENERGY.NS,JSWSTEEL.NS,KOTAKBANK.NS,LICI.NS,LODHA.NS,LT.NS,LTIM.NS,M&M.NS,MARUTI.NS,MOTHERSON.NS,NAUKRI.NS,NESTLEIND.NS,NHPC.NS,NTPC.NS,ONGC.NS,PFC.NS,PIDILITIND.NS,PNB.NS,POWERGRID.NS,RECLTD.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TORNTPHARM.NS,TRENT.NS,TVSMOTOR.NS,ULTRACEMCO.NS,UNIONBANK.NS,VBL.NS,VEDL.NS,WIPRO.NS,ZOMATO.NS,ZYDUSLIFE.NS
07-05-2024,6879.107422,1021.549988,2834.806641,1726,1282.148926,580.5499878,592.1623535,5882.874023,2880.148438,902.8612671,1126.830322,8607.941406,1614.131714,8209.459961,6838.221191,252.0148621,226.7857056,1279.022339,280.0147705,29464.65234,287.0992126,5107.37207,112.3035202,1304.490967,1375.536743,429.1088257,553.2075195,3887.539551,851.036377,4660.450195,1214.682129,4571.745117,185.7275543,1297.18811,2411.732178,3678.154785,1663.324097,1307.832642,1485.859985,550.4779053,4335.34668,616.664978,2347.095947,1122.238892,1674.116699,577.2020264,3948.649902,1436.601196,1404.765869,153.5794525,980.2772827,148.4092865,425.9523315,922.1200562,356.25,582.131897,850.6861572,1642.10022,916.6665649,1116.290527,3401.015137,4642.246094,2175.570313,12248.35938,124.8448257,5866.184082,2481.922363,94.77825928,341.6307983,259.8196716,414.0292969,2935.38916,120.8722687,285.3348389,490.2297058,1391.994019,1450.150024,788.6741943,25300.25391,6082.043945,1501.510742,1091.872192,985.5087891,434.3882446,161.0060883,3869.806396,1257.644531,3260.231934,2593.614746,4500.862305,1979.599976,9625.319336,138.1484985,575.9092407,360.0881042,227.4307556,191.4499969,978.409668
08-05-2024,7177.002441,1019.5,2859.396973,1773,1271.793335,580.6500244,592.760498,5829.282715,2811.234619,895.3632202,1127.779663,8678.865234,1602.039307,8279.3125,6765.486816,255.37117,230.9743805,1281.458618,286.0596924,29902.27539,294.7007141,5161.221191,108.5941467,1262.151245,1373.107422,437.0605469,551.3748169,3903.392578,847.6557007,4806.75,1175.616943,4549.689453,193.8215179,1324.606323,2368.249268,3818.251465,1681.419434,1290.833252,1462.676514,548.5844116,4468.164551,629.8891602,2309.266846,1113.414795,1711.323608,586.3925171,4075.649902,1426.661499,1391.45874,156.6030426,994.0415649,150.8365326,426.5810547,941.6292114,355.2000122,555.4199219,857.9295044,1646.545288,924.8222046,1110.50061,3459.654297,4656.471191,2166.536377,12426.17969,128.1799927,5980.561523,2511.949219,96.48641968,347.795105,262.9060059,433.0340576,2800.870361,123.3430786,291.8581848,516.2857056,1408.953491,1426.75,797.4273682,25564.05859,6292.010254,1507.852417,1107.415039,1008.986328,433.0444641,162.7705383,3867.86084,1252.341309,3249.218262,2562.126953,4495.515625,1996.650024,9463.280273,140.3892822,600.0584717,368.1355591,227.0875854,195.4499969,1003.098083
09-05-2024,6975.625977,980.0499878,2765.534668,1712.150024,1239.233154,612.7999878,572.5714722,5789.300781,2679.536865,878.317749,1114.789673,8775.52832,1563.613525,8312.579102,6572.156738,255.5170898,225.5889587,1268.38147,272.9207153,29737.17773,281.3268433,5004.955078,106.2185822,1220.760254,1347.37561,417.3459778,547.6105347,3766.830566,832.1443481,4798.649902,1140.870605,4517.990723,186.2575226,1305.575439,2344.689697,3808.498779,1663.920776,1297.12207,1428,537.7213135,4614.394531,615.8695068,2294.075928,1106.177124,1640.833984,577.6515503,4045.350098,1386.062134,1403.401123,150.3159027,972.975708,145.6848145,411.2009277,919.3757935,345.3999939,529.2062988,828.0634155,1641.301025,897.2720337,1121.681152,3249.902832,4601.350098,2196.467285,12387.64453,124.9443817,5932.717285,2486.671387,91.41075897,338.5975342,251.8902435,410.5917358,2823.058105,120.7240143,286.2046204,494.3386841,1384.693726,1422.400024,806.2789307,25404.95898,6117.570313,1480.999756,1077.620483,1027.130371,411.593811,158.7024994,3851.570313,1234.923218,3235.114258,2499.548096,4404.927734,2063.600098,9390.412109,138.4407806,576.807373,358.8605652,223.5086975,195.25,965.7911987
10-05-2024,7168.614258,990.5499878,2796.122314,1714.75,1261.338257,603.0999756,580.0488892,5825.244629,2739.99707,866.8208008,1119.236206,8909.390625,1571.708374,8360.172852,6650.762207,247.9289398,226.4865265,1293.939209,274.0697632,30284.76758,293.9168396,5001.697266,106.7345886,1270.838867,1328.287476,422.8980408,545.6293335,3770.358887,821.1571045,4796.799805,1149.343628,4606.806641,185.5348511,1295.814697,2368.049805,3834.488525,1677.0448,1293.338745,1437.900024,546.6907959,4723.341309,622.0341187,2330.474854,1107.515625,1650.71936,591.1375732,4019.199951,1394.666748,1389.119019,152.571579,982.2999878,146.6755371,419.1811829,928.6065063,347.8500061,568.3772583,846.965332,1626.167603,906.0244141,1123.328247,3245.934082,4551.612305,2177.109131,12556.89551,127.03508,6007.822754,2506.210938,92.24043274,347.8440552,256.6384277,410.1988831,2905.241699,122.4535904,293.5493774,496.8041077,1397.903809,1431.949951,803.8693848,25564.85547,6155.441895,1492.791138,1083.47998,1043.430054,412.9375916,159.0455933,3787.088867,1230.349854,3279.120361,2574.355469,4468.333984,2063.550049,9435.743164,138.3433533,584.092041,373.4550476,221.5231476,201.3000031,979.7064819
13-05-2024,7973.420898,991.0499878,2878.439209,1715.150024,1300.818848,594.9000244,586.4296265,5812.980469,2846.779053,861.6221313,1131.127075,8919.805664,1579.553467,8334.591797,6685.189453,252.0148621,224.142868,1278.823364,283.0621948,30648.84961,288.3344727,5064.62793,106.9682541,1280.77478,1402.756104,417.8165283,545.0844727,3887.63916,833.9838257,4693.700195,1146.92688,4606.411133,185.9202576,1312.834595,2376.069092,3882.854248,1692.604736,1290.096191,1455.25,557.7532349,4731.234375,629.8891602,2328.600342,1118.372192,1673.222534,596.6818237,4082,1389.128296,1387.705444,151.8516846,976.9718628,144.5454865,417.7302246,937.487915,341.3500061,572.5136108,853.9108887,1639.403076,886.878479,1140.547974,3268.159424,4537.683594,2168.373047,12555.26074,124.496376,6037.32666,2489.44165,91.50836182,343.3431091,253.4571381,409.069397,2950.910645,121.6629257,296.2553406,500.9615173,1393.210693,1425.099976,795.4603882,25894.86133,6606.460938,1511.122314,1089.438965,956.7973633,409.8518677,160.6139984,3839.510742,1228.063232,3243.03833,2579.009521,4462.638184,2068.600098,9495.19043,132.8875427,589.6802368,376.5012207,221.5721741,194.3000031,990.0307007
14-05-2024,8069.890137,1022.049988,3036.325684,1788.800049,1325.562744,628.0499878,608.3634644,5845.53418,2833.82666,908.7097168,1121.984131,8992.167969,1575.456055,8364.734375,6642.35498,253.7659912,230.3261261,1277.182617,288.0080566,31727.80469,287.8831177,5074.746582,110.3173981,1250.268311,1345.937744,422.2393494,549.3441162,3872.432373,834.2821045,4597.049805,1139.210938,4678.709961,192.7615967,1291.683716,2362.969482,4034.287109,1719.151123,1298.104614,1460.949951,559.6467896,4884.146484,642.9641724,2317.700684,1110.98584,1672.874756,596.5819702,4147.350098,1405.397583,1388.92395,152.9555511,1012.986145,155.8396606,415.6505432,976.4064941,352.4500122,597.7305298,874.6484985,1644.497681,925.9660034,1162.259888,3353.091797,4578.481445,2253.400391,12694.29785,126.9853058,5997.755859,2460.849609,96.58402252,348.1375732,259.1549377,414.0784302,2968.720459,124.2819901,298.8646851,504.7321167,1410.46814,1432.849976,804.7053833,25927.14063,6646.728027,1531.137695,1078.0177,961.682312,428.3661499,161.6922607,3794.188965,1241.151001,3278.17334,2604.803467,4537.237305,2134.800049,9603.698242,130.2083588,594.3704224,393.3235168,223.7293091,187.3000031,981.2027588
15-05-2024,8073.334961,1021.650024,3048.520508,1839.150024,1332.134521,639.75,611.4042358,5831.575684,2781.968262,916.357666,1127.180176,8831.375,1568.060791,8358.537109,6646.633301,256.7331543,232.220993,1302.640625,291.1054688,30785.7832,296.957428,4998.933594,115.8571167,1229.597656,1394.872803,440.2600098,540.725769,3868.804688,820.958313,4652.450195,1140.414429,4598.399902,193.4360962,1276.56189,2360.628418,4140.870117,1744.057007,1309.748779,1438.5,554.0657349,4897.559082,649.973999,2291.757568,1114.753296,1642.175293,576.4528198,4295.5,1401.540405,1384.293335,155.3072205,1014.959534,154.0068207,413.8126221,991.4749146,353.8500061,596.0859375,864.180481,1648.992676,984.6469727,1187.365723,3384.693359,4592.755859,2285.564941,12647.83691,125.7906113,5922.301758,2438.737549,95.07109833,353.5680542,259.6772766,428.7616882,2972.401855,122.8489227,304.2766418,511.161499,1406.69397,1430.099976,806.7706909,25722.66211,7104.632324,1513.450684,1061.581055,944.3856812,429.3117371,162.3294373,3773.959229,1240.177979,3257.889893,2622.923584,4523.895996,2099.949951,9557.421875,135.3718872,598.501709,397.7337036,224.6853027,192,994.569397
16-05-2024,8293.885742,1031,3040.423828,1844.400024,1339.303833,640.3499756,613.5477905,5914.231934,2782.314453,906.5603027,1138.421509,8800.327148,1594.993774,8265.728516,6713.447754,255.7602997,237.2573395,1337.645508,294.5525513,30891.41992,293.964325,5071.73584,110.6970901,1260.203979,1409.151733,440.6834412,536.9614258,3907.169189,836.7182007,4671.25,1135.639282,4630.444824,188.3291779,1287.582031,2363.517578,4558.041016,1767.471436,1324.733887,1460.25,565.1281128,4978.95459,649.6259766,2311.338135,1121.396118,1665.920288,589.4393311,4290.399902,1393.282104,1416.854614,156.315094,1026.651733,156.1864014,417.3433228,1003.150513,355.0499878,592.1987915,879.510437,1670.219482,968.2362061,1191.957764,3433.608887,4713.17334,2354.51001,12380.70996,126.6866302,5847.694336,2442.051758,95.85195923,353.6659241,263.6656799,446.6860962,3002.897461,123.6889954,302.0055542,523.1501465,1415.70752,1452.199951,798.5584717,25589.11328,7029.337891,1522.269531,1092.219849,933.5192261,431.9495544,162.6235046,3821.520752,1272.727051,3323.026611,2673.422607,4593.498535,2127.899902,9651.861328,137.076828,596.046875,393.7781677,227.7004089,195.1999969,1006.489624
17-05-2024,8359.995117,1035.150024,3059.266357,1833,1329.993652,635.9500122,618.8318481,5935.518555,2778.211182,913.4085083,1140.469849,8709.912109,1583.750854,8151.059082,6693.796387,254.3010406,247.5295258,1336.999146,299.6482849,30877.68555,298.5014648,5021.44043,110.7944565,1283.171387,1387.287231,442.5184937,530.7700806,3886.893799,843.927002,4682.899902,1125.768677,4642.461426,196.4713287,1280.021118,2414.371826,4486.755371,1803.2146,1310.043457,1464.099976,568.2674561,4928.45166,651.7140503,2288.8479,1120.85083,1658.717285,589.5892334,4366.299805,1396.842529,1408.031982,157.4669342,1079.143677,167.4310303,422.034729,1013.379089,357.2000122,591.949585,900.3967896,1694.692627,965.1529541,1197.747559,3423.835693,4706.356934,2496.321777,12523.21387,128.7773438,6201.791016,2419.445313,96.87685394,357.5798035,263.475769,459.7488403,2971.904297,123.6395721,302.633728,525.9056396,1425.987427,1434.199951,804.361084,26206.98633,7170.546387,1517.414185,1087.700928,942.7906494,434.2886963,164.0448761,3756.031982,1270.245728,3350.187744,2672.185059,4631.37207,2184.449951,9832.042969,135.5667419,604.9282227,402.5075684,226.0090179,194.8500061,1048.78418
21-05-2024,8537.704102,1061.400024,3116.243408,1859.349976,1379.580933,680.0499878,629.7987061,5930.73291,2819.638672,929.8041382,1136.772705,8749.589844,1581.552246,8077.932617,6709.169434,258.2897034,273.4094238,1336.850098,318.9320984,30733.6875,305.9604492,5111.567383,113.1310654,1290.610718,1430.173584,461.7154541,534.2867432,3992.04834,847.1088257,4705.899902,1121.934814,4621.741211,196.7603912,1267.963135,2437.283936,4734.819824,1856.108521,1318.592651,1458.800049,563.6830444,4894.218262,689.6465454,2279.328613,1111.382324,1637.157959,579.5995483,4315.5,1391.056763,1398.136841,160.2025604,1100.703003,177.7840118,420.5837708,1066.717407,357.75,601.916748,916.2724609,1696.390747,1018.164795,1240.522461,3414.112061,4673.215332,2504.313232,12356.58789,131.0173798,6384.345703,2434.582275,100.6347961,363.9887085,265.9923096,460.7309875,3000.061768,124.9244003,314.7139282,528.8061523,1426.409546,1429.650024,816.9500732,25736.4082,7269.242676,1526.876831,1086.459473,948.3733521,439.6638184,170.9066315,3742.414795,1288.247559,3365.986084,2655.352051,4664.099609,2155.899902,9731.688477,139.0740356,603.331543,447.109436,225.9599762,189.1000061,1085.642212
22-05-2024,8401.789063,1086.949951,3139.683838,1866.449951,1372.312012,691.4500122,631.1446533,5850.868652,2853.205811,934.6028442,1125.131714,8734.561523,1582.951294,8055.176758,6710.860352,256.1980896,282.8338928,1340.430054,301.6965637,30785.83203,304.2976074,5199.719727,112.9363556,1267.943115,1469.83728,472.1138611,548.7992554,4033.792236,842.5847168,4798.799805,1139.977783,4643.994629,193.4360962,1290.448364,2427.322021,4872.39209,1832.345947,1319.722534,1459.199951,558.5006714,4838.146973,680.6481323,2334.765625,1101.616333,1637.008911,576.8024902,4355.75,1389.523804,1418.268188,160.2505646,1111.013794,174.0192871,425.5170288,1075.449097,357.6499939,607.4485474,908.6818848,1697.689331,1049.743042,1310.299927,3433.856934,4717.667969,2502.724854,12414.09375,132.7098541,6378.86377,2442.843018,103.2214432,365.7988586,263.9980774,456.3112488,2995.783447,124.3808212,314.8106079,518.4127197,1450.768677,1427.400024,818.75,25582.48828,7144.549805,1525.242065,1112.678711,944.585083,445.6361694,169.8773651,3753.974609,1294.57251,3372.813965,2637.578369,4646.950195,2142.300049,9836.516602,144.3836975,604.3693848,442.8356628,226.1560822,185.5,1077.961426
23-05-2024,8412.125,1099.599976,3385.93457,1888.800049,1437.183716,711.3499756,644.5541382,5952.468262,2871.002686,956.4470825,1164.35144,8891.188477,1607.435791,8096.077637,6792.550293,261.9378662,287.7206726,1366.435181,304.5441589,30712.04102,307.5995178,5213.292969,114.5914536,1277.429443,1476.629639,467.9732971,554.6934814,4087.909912,842.2366333,4793.549805,1144.820923,4799.669922,193.1470184,1304.680664,2444.406738,4900.807129,1843.481567,1330.040161,1492.599976,563.7329102,4982.683105,672.9423218,2350.154053,1124.81665,1650.619995,584.444519,4400.5,1425.029541,1435.426147,161.210434,1107.165649,184.7685699,426.9196472,1071.806885,367.75,615.4222412,909.8725586,1707.178955,1025.624146,1330.364746,3557.435303,4772.541992,2590.234131,12813.86914,136.7419281,6423.518555,2447.790039,102.782196,364.2822266,269.173584,458.9139709,2974.143066,125.1714859,309.1570435,519.5245361,1475.996948,1446.800049,832.0999756,25580.44727,7356.462402,1481.445679,1110.295166,959.3893433,447.0794678,172.033905,3814.173584,1301.481323,3440.79126,2666.441895,4698.549805,2175.149902,10110.59082,148.6703949,599.6792603,429.832489,228.3622437,186.8000031,1083.348022
24-05-2024,8410.777344,1106.699951,3383.585449,1926.650024,1410.050171,707,633.3878784,5896.932617,2842.330078,979.4910278,1173.094604,8876.061523,1600.690063,7963.956055,6802.749023,261.6460266,296.3971863,1380.805054,305.3934326,30690.99414,310.7588806,5173.363281,114.1046524,1259.155518,1473.952271,471.4551086,552.8607178,4097.252441,835.3759155,4684.5,1138.618896,4827.461914,197.0012817,1295.093628,2431.655518,5115.407227,1878.976196,1321.835205,1517.199951,563.1846924,4956.632324,669.4125366,2336.886475,1122.28833,1649.129761,578.9002686,4256.5,1425.969238,1428.309448,162.0263214,1094.289307,182.2917786,421.9380188,1066.966919,365.3999939,598.6774292,901.5874634,1701.584961,1024.182007,1333.459351,3597.619385,4780.889648,2560.998291,12878.80566,139.5295105,6315.569824,2441.458252,100.0003433,366.8751831,268.9836731,482.8786926,2957.079346,124.9738159,308.0939636,535.6705322,1470.236084,1436.25,828.5999756,25360.82422,7268.294434,1473.122437,1098.25,957.5949097,445.1384583,171.3967438,3771.118164,1286.155518,3401.270508,2586.881592,4715.399902,2238.5,10170.78418,152.4699554,598.0626831,428.9945679,227.308197,182.8999939,1073.322998
27-05-2024,8386.958984,1104.349976,3287.724121,1929.5,1425.533813,704.8499756,630.5963135,5921.809082,2839.907715,972.3428955,1186.084595,8926.154297,1594.793945,7920.675293,6861.056641,263.2025452,293.6546021,1376.677979,298.299408,31413.7793,311.6853333,5145.27832,113.9099426,1268.192749,1466.218018,465.2913818,562.0735474,4229.291992,837.7125244,4537.350098,1139.968018,4740.771973,195.0741577,1313.476929,2381.498291,5091.348633,1876.440918,1329.794434,1527.699951,562.3376465,4923.319336,673.9863281,2352.126953,1120.15686,1613.015625,572.3071289,4252.950195,1449.013306,1434.402588,162.1222992,1086.59314,182.8366699,417.3916626,1057.087646,360.0499878,619.0602417,894.9395752,1709.126709,1030.447998,1347.085327,3623.515869,4832.553223,2530.571045,12785.33789,143.063797,6237.524414,2433.69165,99.85392761,361.6893311,263.6656799,504.0442505,3004.688232,128.0376282,307.2725525,559.7929077,1456.330811,1410.199951,833.7000122,25319.73047,7200.285156,1452.661011,1087.900024,955.5512085,443.9937439,172.033905,3768.718262,1293.891357,3392.299805,2629.161865,4682,2249.550049,10165.21777,155.879837,597.3641357,427.97052,221.8173065,183.6499939,1055.866455
28-05-2024,8222.483398,1088.099976,3242.742432,1893.650024,1394.516846,678.9000244,627.7548828,5887.111816,2878.368896,951.4484253,1182.487427,8917.276367,1598.641479,7786.124023,6838.71875,257.1222839,288.3190613,1363.451782,291.2553406,30915.70117,307.1481628,5183.086426,112.8876724,1257.907227,1467.011108,458.892395,565.4415283,4365.307617,815.3403931,4474.450195,1157.942871,4718.66748,193.1952057,1315.503174,2431.008057,4969.964355,1874.89978,1334.805908,1530.5,576.489502,5020.208984,677.416687,2363.421143,1117.331055,1624.540405,581.9470825,4197.049805,1443.326416,1430.210571,160.3465576,1068.684692,178.5765839,414.9734192,1050.401611,356.8500061,610.9370117,900.2975464,1701.78479,1010.506409,1342.34375,3629.66748,4826.527832,2534.244141,12698.65625,141.3713226,6061.896484,2425.579102,97.80413818,357.5308228,260.4844055,507.9237366,3032.497803,126.7033844,302.2954407,560.953125,1446.348755,1450.75,831.1500244,25538.35742,7122.595215,1451.521484,1095.550049,944.6348877,434.8859253,171.445755,3761.713623,1279.68457,3398.280273,2640.499268,4615.899902,2251.649902,10118.89258,153.8339081,586.786377,423.5483398,223.5822296,181.6000061,1050.3302
29-05-2024,8187.22998,1085.699951,3257.486328,1879.599976,1403.976196,679.25,628.2034912,5886.064941,2867.443359,950.4986572,1158.855591,8997.078125,1568.910156,7727.920898,6772.700195,256.2467346,291.3608093,1369.46814,293.8531494,30976.50586,300.995697,5162.603027,113.4718323,1238.634888,1480.992676,457.7631531,550.2356567,4420.866211,813.6500244,4476.850098,1164.824219,4693.396973,193.3879089,1284.46875,2391.4104,5001.646973,1882.654907,1329.5979,1508.300049,559.9457397,4981.27832,701.2798462,2341.177246,1092.594116,1586.488892,555.6243896,4027.550049,1444.216675,1414.514771,158.4268036,1029.019775,178.6261292,416.8596497,1036.380981,349.2000122,602.2157593,894.8899536,1686.002075,992.9020996,1292.53125,3606.450195,4821.44043,2515.233154,12668.9873,147.0460968,5901.968262,2449.818359,99.17066956,356.7480774,258.1578369,500.9995422,3021.702148,126.5551376,307.0309448,549.8829346,1431.028198,1412.800049,822.6500244,25230.41797,7002.34375,1465.443115,1071.300049,940.6970825,430.8546143,170.8085938,3726.201904,1251.80603,3369.375,2687.532471,4672.049805,2253.850098,9964.30957,151.0085907,570.9196777,422.8966675,221.0083771,183.3500061,1042.150757
30-05-2024,8253.441406,1099.550049,3192.962402,1874.900024,1377.589478,698.4000244,617.286499,5749.468262,2851.178711,954.9475098,1167.049316,8896.198242,1523.139038,7918.642578,6583.400879,255.7116699,289.8648376,1369.517944,290.5059509,30462.30469,297.289978,5131.754395,112.0114441,1211.124023,1454.269165,453.7167358,545.9760132,4385.880859,797.4923706,4444.950195,1140.171875,4690.974121,192.1352692,1259.117432,2336.222168,4926.895996,1849.894531,1308.717041,1514.849976,548.8833618,4973.773438,691.1877441,2319.476074,1104.194214,1575.858398,548.381897,4162.200195,1430.914307,1391.60498,155.4512024,1011.703369,174.9604797,409.9918213,1029.046265,347.75,607,876.8314209,1688.249634,987.9291382,1316.888428,3606.35083,4715.099609,2475.375244,12480.12109,151.0283813,5736.756348,2379.178955,98.63381958,351.9536133,253.2672424,491.521698,2983.694824,125.9621429,296.4003296,529.5795288,1415.210815,1380.050049,825.8499756,24968.20508,6970.259766,1445.774414,1067.199951,921.1075439,423.3891907,160.9080658,3660.027588,1207.434082,3261.179199,2631.934326,4651.350098,2230.850098,9810.669922,148.6703949,574.3126221,410.375,214.2183075,180.6000061,1021.402466
31-05-2024,8306.668945,1122.800049,3409.974854,1908.349976,1431.259277,755.7999878,632.1416016,5822.004395,2848.707031,1039.025269,1161.253784,9011.510742,1527.63623,7886.070313,6664.244629,257.7059937,295.1505432,1365.142334,298.6491089,30246.75195,298.263916,5113.245117,114.8835297,1239.33374,1435.032349,462.2330322,539.9827881,4280.925293,811.0151367,4302.149902,1124.273926,4681.578613,196.8567505,1255.559326,2307.383057,4924.519531,1902.460815,1301.101563,1531.550049,547.9863892,4957.891602,685.4207764,2297.429688,1111.481567,1570.493408,544.885498,4189.049805,1445.799072,1391.061279,155.8831329,1006.769897,176.1493378,412.5068054,1026.002686,344.3500061,613,873.7058716,1678.560303,1007.224243,1375.5354,3640.681152,4644.71582,2488.032471,12283.28027,150.5803833,5678.596191,2329.810303,104.6855698,351.2686768,251.0355682,483.6644287,2954.542236,127.9387894,299.5895081,519.9113159,1420.723389,1386.400024,830.3499756,24587.88867,6953.594727,1446.46814,1060.25,920.1604614,434.7366333,163.8978271,3596.203857,1195.36792,3231.32666,2669.561035,4559.149902,2179.25,9857.044922,156.0259552,569.522644,418.9400024,214.831131,179.1499939,997.6616821
03-06-2024,8716.162109,1221.949951,3643.780518,2038,1577.183105,874.5,668.7810059,5833.96875,2834.123291,1119.104126,1222.956177,9260.19043,1574.806519,7946.45459,6881.006348,288.8856201,317.7892151,1383.390625,311.1885986,29844.30859,316.4837646,5101.399414,124.8628235,1286.816162,1440.139038,482.1357422,539.6856689,4295.535645,864.2111206,4349.350098,1122.61438,4619.664551,222.3912811,1291.28833,2359.731934,5221.346191,1874.53186,1291.619141,1572.199951,548.2355347,4997.59668,691.9832153,2323.915039,1150.098999,1590.264282,551.4786377,4298.049805,1512.904053,1390.07251,168.2654877,1040.21875,187.195816,416.2792969,1055.241455,356.1000061,658.7000122,908.18573,1716.169067,1061.877197,1431.187744,3866.753906,4592.854492,2614.85376,12359.41113,148.7883453,5696.835938,2329.958984,110.4444962,383.3623047,269.7908325,544.9020996,2969.566162,135.40065,326.3109741,584.4469604,1500.107544,1391.5,905.6500244,25214.17773,7259.013672,1439.779785,1069.150024,947.526001,454.445343,170.8085938,3627.454346,1211.812866,3250.563721,2651.638916,4662.200195,2250,10408.3252,165.6223145,584.3913574,426.2481995,217.7236481,175.4499969,1029.681763
04-06-2024,7656.351563,977.5999756,2940.064453,1646,1243.614258,722.9500122,554.9247437,5828.485352,2825.422607,908.4597778,1130.377563,9172.205078,1476.368652,7866.290039,6477.03418,241.5081635,254.8596802,1292.49707,246.3430634,29405.3418,275.6494751,5256.678711,106.9487762,1229.647583,1450.253296,415.840332,572.7720947,4297.771973,758.6643066,4548.75,1112.42334,4446.136719,183.3668213,1332.749878,2247.762207,4290.37207,1768.501587,1280.908569,1483.150024,532.6386108,5142.955566,645.3504639,2462.408936,1062.30481,1526.282104,542.3381958,4073.199951,1376.221436,1377.960327,148.3001556,899.9113159,163.4186249,408.7481689,958.1447144,332.9500122,553.2999878,835.3066406,1636.156738,922.8330078,1301.515503,3376.656494,4574.33252,2554.197998,12062.11914,141.5206604,5616.398926,2401.884277,95.07109833,324.1163025,224.3983612,419.1365051,3046.775146,114.0033951,286.0113525,437.1992493,1387.822388,1338.849976,775.2000122,24789.33008,6359.021973,1416.791626,1087,901.1192627,397.7579041,155.8107605,3639.357178,1205.925903,3228.38623,2667.53125,4538.149902,2211.449951,9859.828125,135.4206085,564.1738892,389.0090637,214.8066101,172,1001.103088
05-06-2024,7802.104004,951.7000122,3114.094238,1828.849976,1348.812866,726.6500244,597.0974731,5917.172852,2928.348877,936.0025024,1183.586548,9524.838867,1516.743042,7980.762207,6802.500488,252.9390717,259.646698,1336.899658,255.1356812,30717.76367,276.0770264,5416.152832,112.1574783,1286.666382,1484.364014,433.3905029,594.6150513,4475.23291,791.5264893,4862.25,1130.543823,4528.820801,188.0401154,1410.187866,2296.026855,4321.608887,1788.251343,1320.361206,1551.800049,550.0793457,5479.769531,691.2871704,2567.413574,1099.187378,1619.87085,562.0177612,4348.5,1484.469727,1414,152.8595581,906.670166,164.9047089,423.6134949,1004.148376,345.6000061,608.5499878,871.5726318,1716.218994,936.3098145,1294.577515,3382.411377,4631.824707,2721.026367,12385.61328,151.3768463,5976.076172,2483.109863,95.02228546,333.656311,235.034256,439.1725769,3150.251465,120.4275131,288.765625,444.2570801,1411.138672,1390.099976,789.75,25385.33398,6514.750488,1473.716919,1142.400024,927.0891113,420.8509216,165.8583221,3670.166504,1232.782593,3306.82959,2753.082031,4903.799805,2351.800049,9978.921875,137.3203888,596.3462524,410.2819519,221.3515625,183.8000031,1046.041016
06-06-2024,7976.666504,1001.049988,3184.365723,1865.199951,1347.169922,749.3499756,608.2138672,5944.442383,2872.041016,969.2937012,1170.046997,9623.239258,1525.487549,8061.473145,6891.205078,261.5973511,272.9107666,1363.004272,277.7167053,30503.45508,277.5260925,5370.546875,114.8835297,1333.799072,1464.581787,445.0592651,591.593689,4421.760742,824.4384155,4687.049805,1143.510498,4668.02832,200.325592,1385.824829,2325.812256,4620.316895,1835.032227,1373.226807,1559.699951,553.368103,5359.444336,673.6383057,2514.985352,1100.922363,1634.127808,563.0167236,4301,1464.837646,1455.675537,157.0350037,960.3461304,171.4434357,428.6342773,1027.39978,349.3999939,625.0999756,881.1971436,1732.800781,975.4967041,1386.815674,3455.387695,4741.870117,2680.225342,12554.91406,151.7750549,6105.305176,2445.069336,100.1467514,342.217865,239.5924988,463.8738708,3073.63916,122.4535904,290.3602295,473.84198,1421.915161,1442.849976,816.9500122,25539.94922,6779.953125,1459.250244,1139.900024,935.3635254,429.5606079,168.6520538,3752.407227,1281.971191,3310.816406,2754.666504,4878.450195,2398.199951,9995.672852,140.8276825,598.501709,418.8469238,226.0090179,183.6499939,1042.400024
