Stock A,Stock B,Correlation,Lag,Category
BAJAJHLDNG.NS,DRREDDY.NS,0.42812590996425237,-20,No Correlation
BAJAJHLDNG.NS,TATACONSUM.NS,-0.5730829218625825,20,Negative
BAJAJHLDNG.NS,INFY.NS,0.8805468295324161,4,Positive
BAJAJHLDNG.NS,BRITANNIA.NS,0.21152074069565047,-20,No Correlation
BAJAJHLDNG.NS,ZYDUSLIFE.NS,-0.3960342348816076,20,No Correlation
BAJAJHLDNG.NS,ADANIENT.NS,-0.756931060718672,6,Negative
BAJAJHLDNG.NS,HAL.NS,-0.4669589048345662,20,No Correlation
BAJAJHLDNG.NS,ADANIENSOL.NS,-0.7305790843197286,1,Negative
BAJAJHLDNG.NS,LODHA.NS,-0.3835819585277516,20,No Correlation
BAJAJHLDNG.NS,TCS.NS,0.5772023804086585,-11,Positive
BAJAJHLDNG.NS,JINDALSTEL.NS,-0.5563108599087354,20,Negative
BAJAJHLDNG.NS,ITC.NS,0.5812750363966723,-20,Positive
BAJAJHLDNG.NS,TATASTEEL.NS,-0.8461648008470092,20,Negative
BAJAJHLDNG.NS,HINDUNILVR.NS,0.3794491681953041,-20,No Correlation
BAJAJHLDNG.NS,HDFCLIFE.NS,0.49866594219190646,-17,No Correlation
BAJAJHLDNG.NS,BANKBARODA.NS,-0.8194942962342191,9,Negative
BAJAJHLDNG.NS,PFC.NS,-0.33304203980463226,20,No Correlation
BAJAJHLDNG.NS,DMART.NS,-0.685577137327705,20,Negative
BAJAJHLDNG.NS,SBIN.NS,-0.43116238463353007,20,No Correlation
BAJAJHLDNG.NS,GODREJCP.NS,-0.5232422052467156,20,Negative
BAJAJHLDNG.NS,UNITDSPR.NS,0.8751472732568828,-20,Positive
BAJAJHLDNG.NS,UNIONBANK.NS,-0.8775947276345171,9,Negative
BAJAJHLDNG.NS,KOTAKBANK.NS,0.6362055783987627,0,Positive
BAJAJHLDNG.NS,ADANIPOWER.NS,-0.7030932393907742,20,Negative
BAJAJHLDNG.NS,BOSCHLTD.NS,0.5464805943020457,-20,Positive
BAJAJHLDNG.NS,HCLTECH.NS,0.8491705226791113,9,Positive
BAJAJHLDNG.NS,MARUTI.NS,-0.418882478687591,20,No Correlation
BAJAJHLDNG.NS,AMBUJACEM.NS,-0.7829943786071133,20,Negative
BAJAJHLDNG.NS,NTPC.NS,0.18721166704178582,-20,No Correlation
BAJAJHLDNG.NS,LT.NS,-0.2004520217985327,8,No Correlation
BAJAJHLDNG.NS,ASIANPAINT.NS,-0.5243659875574631,20,Negative
BAJAJHLDNG.NS,RECLTD.NS,-0.32643507034075286,20,No Correlation
BAJAJHLDNG.NS,APOLLOHOSP.NS,0.8190816413023988,-11,Positive
BAJAJHLDNG.NS,PIDILITIND.NS,0.2532259991878551,-20,No Correlation
BAJAJHLDNG.NS,ICICIPRULI.NS,0.609182631021717,-20,Positive
